node_id,x,y
0,0.0,0.0
1,0.0,34.644622
2,0.0,69.281783
3,0.0,103.912234
4,0.0,138.549511
5,0.0,173.193955
6,0.0,207.84444
7,0.0,242.487964
8,0.0,277.121175
9,0.0,311.776173
10,0.0,346.410162
11,29.985231,190.540488
12,29.988477,51.965063
13,29.990644,294.432733
14,29.995526,121.250522
15,29.995578,155.882696
16,29.998579,363.73067
17,30.001369,225.180633
18,30.003275,86.58616
19,30.005718,329.071691
20,30.016374,17.320508
21,30.01837,259.814236
22,59.990792,207.830716
23,59.993308,69.292845
24,59.994255,173.210257
25,59.997715,0.0
26,60.004448,103.916418
27,60.004774,242.507062
28,60.005514,34.64668
29,60.012504,138.55669
30,60.01672,311.77285
31,60.018598,277.143946
32,60.019359,346.410162
33,89.983791,86.615108
34,89.987852,190.534871
35,89.991712,155.885665
36,89.991837,294.45672
37,89.99251,363.73067
38,89.992699,17.320508
39,89.993073,225.180591
40,89.996716,121.242789
41,90.010751,329.070679
42,90.012067,51.958307
43,90.015143,259.795256
44,119.981141,138.550882
45,119.986832,0.0
46,119.988789,103.911809
47,119.990799,69.300905
48,119.991412,242.490726
49,119.993659,277.120479
50,119.995748,34.627454
51,120.001747,207.859981
52,120.009313,346.410162
53,120.011874,173.208555
54,120.01759,311.785402
55,149.983882,86.596839
56,149.986837,363.73067
57,149.989407,190.532207
58,149.996509,294.449287
59,149.996995,225.161207
60,149.99815,329.086161
61,149.998223,51.979674
62,150.005204,17.320508
63,150.005612,121.253837
64,150.009905,259.81357
65,150.017167,155.881647
66,179.981622,0.0
67,179.990695,207.859925
68,179.991224,103.908482
69,179.995033,34.63489
70,179.99647,346.410162
71,179.997197,173.222853
72,179.998865,138.56421
73,180.006173,242.505453
74,180.006674,277.13921
75,180.010024,311.754573
76,180.010236,69.28598
77,209.981645,225.178055
78,209.983559,329.108693
79,209.987436,121.255554
80,209.989657,51.976655
81,209.990984,155.89023
82,210.001833,363.73067
83,210.003821,294.453278
84,210.005099,259.799347
85,210.01281,190.545595
86,210.013133,17.320508
87,210.016574,86.610273
88,239.989409,311.771917
89,239.989898,69.291068
90,239.992468,173.198691
91,239.992547,0.0
92,239.997485,103.926702
93,240.001201,242.506973
94,240.004708,138.568224
95,240.007018,34.642385
96,240.010602,277.125881
97,240.015299,346.410162
98,240.016803,207.859807
99,269.981783,155.87617
100,269.988045,363.73067
101,269.989171,294.467087
102,269.989592,121.261682
103,269.994657,51.946659
104,270.006353,17.320508
105,270.007791,225.164733
106,270.007928,329.101862
107,270.010802,86.607721
108,270.013816,259.789499
109,270.013867,190.532945
110,300.0,0.0
111,300.0,34.643274
112,300.0,69.289015
113,300.0,103.921725
114,300.0,138.563104
115,300.0,173.189384
116,300.0,207.854952
117,300.0,242.468138
118,300.0,277.125872
119,300.0,311.772022
120,300.0,346.410162
