Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3,gcn3,202,101,9,12,mse,0.75,302,2,0.05642928555607796,0.0028787755147569576,0.002284673508256674,0.9532755613327026,0.002855137812072681,0.002260283799842,0.9467334747314453,0.002712449017513932,0.0021678514312952757,0.544729471206665
