,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.168585736711975e-06,0.0028580737808377122,0.002286724979057908,120.64888000488281,63788.21875,0.9443793892860413
Validation,8.164224709616974e-06,0.002857310747821625,0.002361294813454151,209.60797119140625,13861.9931640625,0.9539697766304016
Test,8.164356586348731e-06,0.0028573338248004433,0.002290134783834219,48.371482849121094,1631.589111328125,0.9466515183448792
