,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.330369044211693e-06,0.002707465428073218,0.0021703029051423073,117.0026626586914,62824.9140625,0.9515182971954346
Validation,9.180166671285406e-06,0.0030298789862444023,0.0024731126613914967,24.573524475097656,358.62518310546875,0.9358288049697876
Test,1.0513283996260725e-05,0.003242419466426379,0.0026071963366121054,659.725341796875,57767.75,0.9338859915733337
