node_id,x,y
0,0.0,0.0
1,0.0,33.710354
2,0.0,73.973985
3,0.0,96.165299
4,0.0,133.857953
5,0.0,176.274511
6,0.0,201.300558
7,0.0,239.479509
8,0.0,268.861505
9,0.0,308.677368
10,0.0,346.410162
11,20.440655,363.73067
12,20.980806,182.472755
13,23.048269,17.320508
14,23.569221,264.9658
15,26.727004,215.404877
16,31.874252,327.011382
17,32.967256,301.540976
18,33.433355,47.176735
19,33.885179,83.904419
20,35.92137,149.835289
21,40.089597,116.734016
22,53.160049,170.64099
23,53.26761,198.100884
24,54.597628,319.101543
25,56.949626,134.992756
26,57.348275,346.410162
27,60.032305,62.879246
28,62.991701,286.327601
29,65.527714,247.623676
30,66.666412,103.890989
31,67.636602,0.0
32,69.907627,39.475202
33,81.589666,118.438207
34,84.816201,194.546789
35,87.040453,268.657651
36,87.590259,288.473759
37,87.627655,42.955059
38,89.513687,84.451296
39,90.237689,154.230166
40,94.484317,324.630665
41,94.93095,363.73067
42,97.760351,17.320508
43,99.378385,217.541956
44,112.273277,0.0
45,116.105515,31.688011
46,116.382891,213.227431
47,119.397316,232.883904
48,119.93334,141.262155
49,121.17547,274.515321
50,123.705008,317.374079
51,126.497133,108.913292
52,127.766931,68.766207
53,128.001907,346.410162
54,128.136211,176.127725
55,143.379154,161.953933
56,143.637365,117.946519
57,143.935818,44.71763
58,144.153254,296.484242
59,145.210629,265.619
60,145.337386,363.73067
61,145.367188,89.259767
62,149.832719,234.72015
63,154.073449,17.320508
64,155.266289,336.34199
65,157.542595,195.358003
66,173.049495,240.689948
67,173.817793,166.427959
68,177.289176,0.0
69,178.525201,105.460801
70,180.325392,314.439525
71,180.897489,66.023857
72,181.002418,137.617543
73,181.423783,268.42214
74,182.078564,204.782382
75,183.127947,346.410162
76,188.087499,40.502448
77,201.087454,233.8898
78,201.427266,192.073914
79,207.709425,76.816273
80,207.804028,114.067531
81,208.761097,17.320508
82,209.400962,328.338091
83,210.05976,58.535533
84,212.191187,150.062848
85,212.346145,288.338875
86,216.850674,363.73067
87,217.046503,251.03756
88,230.833479,163.396839
89,231.339419,0.0
90,232.265956,95.238395
91,232.846807,279.086207
92,236.320504,198.82052
93,241.344716,249.415362
94,242.151577,346.410162
95,242.7479,63.242535
96,245.035759,34.585983
97,248.135861,133.237441
98,248.748646,315.833953
99,260.639565,188.056231
100,260.703917,220.493979
101,264.118011,42.872496
102,264.754091,150.895745
103,267.322049,260.083619
104,269.410044,17.320508
105,271.422179,363.73067
106,274.230237,286.229726
107,276.946787,123.767688
108,278.51381,328.486715
109,279.857533,76.730756
110,300.0,0.0
111,300.0,43.387893
112,300.0,59.78038
113,300.0,106.837835
114,300.0,141.05549
115,300.0,180.084225
116,300.0,214.243257
117,300.0,252.557653
118,300.0,278.584487
119,300.0,307.858672
120,300.0,346.410162
