Sample_ID,Randomness_Value,Actual_Stiffness,Node_Count,Edge_Count,Graph_Density,Total_Edge_Weight,Mean_Edge_Weight,Std_Edge_Weight,Mean_Degree,Std_Degree,Mean_Weighted_Degree,Std_Weighted_Degree,Mean_Center_Distance,Std_Center_Distance
randomness_0.2362,0.2362,0.0356200736016035,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3410348892211914,4.892561912536621,1.3410348892211914,136.07354736328125,50.8602409362793
randomness_0.2372,0.2372,0.043439370393753,121.0,306.0,0.04214876033057851,306.0,1.0,0.0,5.057851314544678,1.2681574821472168,5.057851314544678,1.2681574821472168,135.8718719482422,51.214969635009766
randomness_0.2382,0.2382,0.0364261426031589,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3533042669296265,4.892561912536621,1.3533042669296265,135.91165161132812,50.899261474609375
randomness_0.2392,0.2392,0.0387058358639479,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.2764246463775635,4.876032829284668,1.2764246463775635,135.91493225097656,51.043766021728516
randomness_0.2402,0.2402,0.0320285096764565,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.3452553749084473,4.776859283447266,1.3452553749084473,135.86624145507812,50.907169342041016
randomness_0.2412,0.2412,0.0352636497467756,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2727272510528564,4.909090995788574,1.2727272510528564,135.48744201660156,50.73472213745117
randomness_0.2422,0.2422,0.0347922313958406,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.4583909511566162,4.826446056365967,1.4583909511566162,136.07310485839844,50.98779296875
randomness_0.2432,0.2432,0.0352936618030071,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.2984942197799683,4.84297513961792,1.2984942197799683,136.08201599121094,50.863338470458984
randomness_0.2442,0.2442,0.0337179535999894,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.425997018814087,4.760330677032471,1.425997018814087,136.2174530029297,50.45911407470703
randomness_0.2452,0.2452,0.0369331635534763,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3593974113464355,4.892561912536621,1.3593974113464355,135.86338806152344,51.236141204833984
randomness_0.2462,0.2462,0.0380232129245996,121.0,302.0,0.04159779614325069,302.0,1.0,0.0,4.991735458374023,1.3636114597320557,4.991735458374023,1.3636114597320557,135.82025146484375,50.80368423461914
randomness_0.2472,0.2472,0.0421827763319016,121.0,304.0,0.0418732782369146,304.0,1.0,0.0,5.02479362487793,1.326542854309082,5.02479362487793,1.326542854309082,136.3018341064453,51.03718185424805
randomness_0.2482,0.2482,0.0322219256311655,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.208195447921753,4.809917449951172,1.208195447921753,136.04043579101562,51.139888763427734
randomness_0.2492,0.2492,0.0360765360295773,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2596733570098877,4.909090995788574,1.2596733570098877,135.96334838867188,51.329681396484375
randomness_0.2503,0.2503,0.0354842914268374,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.3787542581558228,4.84297513961792,1.3787542581558228,135.74411010742188,51.143741607666016
randomness_0.2513,0.2513,0.0410456568002701,121.0,303.0,0.04173553719008265,303.0,1.0,0.0,5.008264541625977,1.332963466644287,5.008264541625977,1.332963466644287,136.2540740966797,50.70252990722656
randomness_0.2523,0.2523,0.0326928336173296,121.0,285.0,0.03925619834710744,285.0,1.0,0.0,4.7107439041137695,1.3075623512268066,4.7107439041137695,1.3075623512268066,136.02821350097656,50.93085861206055
randomness_0.2533,0.2533,0.0295058242045343,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.3027478456497192,4.826446056365967,1.3027478456497192,136.02984619140625,50.76265335083008
randomness_0.2543,0.2543,0.0361936453729868,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.4311606884002686,4.793388366699219,1.4311606884002686,136.38595581054688,50.67679977416992
randomness_0.2553,0.2553,0.0353323262184858,121.0,286.0,0.03939393939393939,286.0,1.0,0.0,4.7272725105285645,1.3965719938278198,4.7272725105285645,1.3965719938278198,136.414794921875,50.81452178955078
randomness_0.2563,0.2563,0.0383484411984682,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.3579896688461304,4.876032829284668,1.3579896688461304,135.6657257080078,51.15940856933594
randomness_0.2573,0.2573,0.0346051994711161,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3953977823257446,4.892561912536621,1.3953977823257446,135.75735473632812,50.76921081542969
randomness_0.2583,0.2583,0.0419803738594055,121.0,302.0,0.04159779614325069,302.0,1.0,0.0,4.991735458374023,1.3391491174697876,4.991735458374023,1.3391491174697876,136.00518798828125,50.84481430053711
randomness_0.2593,0.2593,0.0347765378654003,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2920609712600708,4.909090995788574,1.2920609712600708,136.17047119140625,50.71115493774414
randomness_0.2603,0.2603,0.041734018176794,121.0,299.0,0.04118457300275482,299.0,1.0,0.0,4.942148685455322,1.3563289642333984,4.942148685455322,1.3563289642333984,136.0986785888672,50.732208251953125
randomness_0.2613,0.2613,0.0366053827106953,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.327880859375,4.826446056365967,1.327880859375,135.7872314453125,50.888427734375
randomness_0.2623,0.2623,0.0328476250171661,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.3049479722976685,4.760330677032471,1.3049479722976685,136.2095184326172,50.84260559082031
randomness_0.2633,0.2633,0.0381239425390959,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3593974113464355,4.892561912536621,1.3593974113464355,135.88002014160156,50.976383209228516
randomness_0.2643,0.2643,0.0348874751478434,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.28117835521698,4.859504222869873,1.28117835521698,135.9962921142578,50.94084930419922
randomness_0.2653,0.2653,0.0342293921858072,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.285701870918274,4.84297513961792,1.285701870918274,136.23080444335938,50.80900192260742
randomness_0.2663,0.2663,0.040416743978858,121.0,302.0,0.04159779614325069,302.0,1.0,0.0,4.991735458374023,1.3205050230026245,4.991735458374023,1.3205050230026245,135.95375061035156,50.95595932006836
randomness_0.2673,0.2673,0.0350380782037973,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.38468599319458,4.909090995788574,1.38468599319458,136.00355529785156,51.1846809387207
randomness_0.2683,0.2683,0.0350119467824698,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.2857017517089844,4.84297513961792,1.2857017517089844,135.87405395507812,50.86849594116211
randomness_0.2693,0.2693,0.0362822465598583,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.3020659685134888,4.876032829284668,1.3020659685134888,136.2410125732422,50.61556625366211
randomness_0.2703,0.2703,0.039744283631444,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.3090763092041016,4.826446056365967,1.3090763092041016,135.97576904296875,50.5667839050293
randomness_0.2713,0.2713,0.0369778361171484,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.2802717685699463,4.925619602203369,1.2802717685699463,136.0689697265625,51.09134292602539
randomness_0.2723,0.2723,0.0407411511987448,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.382118582725525,4.876032829284668,1.382118582725525,136.22421264648438,50.875885009765625
randomness_0.2733,0.2733,0.0340051658451557,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.3238111734390259,4.760330677032471,1.3238111734390259,136.3539581298828,50.6514778137207
randomness_0.2743,0.2743,0.0378865543752909,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.2994931936264038,4.925619602203369,1.2994931936264038,136.58392333984375,50.902645111083984
randomness_0.2753,0.2753,0.0377308182418346,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.2757289409637451,4.97520637512207,1.2757289409637451,136.22264099121094,50.48684310913086
randomness_0.2763,0.2763,0.0363034319132566,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.4200935363769531,4.84297513961792,1.4200935363769531,136.37576293945312,50.47586441040039
randomness_0.2773,0.2773,0.0357529539614916,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.255708932876587,4.958677768707275,1.255708932876587,136.3989715576172,50.92647171020508
randomness_0.2783,0.2783,0.0344150476157665,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.3272119760513306,4.876032829284668,1.3272119760513306,135.8608856201172,51.106258392333984
randomness_0.2793,0.2793,0.0368793293833733,121.0,299.0,0.04118457300275482,299.0,1.0,0.0,4.942148685455322,1.3744871616363525,4.942148685455322,1.3744871616363525,135.76295471191406,50.59098434448242
randomness_0.2803,0.2803,0.0340285860002041,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.244343876838684,4.826446056365967,1.244343876838684,136.38291931152344,50.39250564575195
randomness_0.2813,0.2813,0.0345584027469158,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.2491101026535034,4.958677768707275,1.2491101026535034,135.93487548828125,50.759788513183594
randomness_0.2823,0.2823,0.0340432453900576,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.3300395011901855,4.760330677032471,1.3300395011901855,136.05697631835938,50.560508728027344
randomness_0.2833,0.2833,0.0385010853409767,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.253095269203186,4.909090995788574,1.253095269203186,136.21810913085938,51.073585510253906
randomness_0.2843,0.2843,0.0310164917260408,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.3355741500854492,4.793388366699219,1.3355741500854492,135.73587036132812,51.16735076904297
randomness_0.2853,0.2853,0.0341714177280664,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.27792227268219,4.892561912536621,1.27792227268219,135.61892700195312,51.1099967956543
randomness_0.2863,0.2863,0.0288104072213173,121.0,286.0,0.03939393939393939,286.0,1.0,0.0,4.7272725105285645,1.3236563205718994,4.7272725105285645,1.3236563205718994,135.71170043945312,51.1194953918457
randomness_0.2873,0.2873,0.0388717334717512,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.2627061605453491,4.97520637512207,1.2627061605453491,136.29217529296875,50.57588577270508
randomness_0.2883,0.2883,0.0298806250095367,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.405347466468811,4.776859283447266,1.405347466468811,136.13290405273438,50.99217987060547
randomness_0.2893,0.2893,0.0258772673085332,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.3837485313415527,4.694214820861816,1.3837485313415527,136.04376220703125,50.62305450439453
randomness_0.2903,0.2903,0.0349052995443344,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.340270757675171,4.826446056365967,1.340270757675171,135.84628295898438,51.26932144165039
randomness_0.2913,0.2913,0.0380726344883442,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.3327583074569702,4.97520637512207,1.3327583074569702,135.99325561523438,50.70749282836914
randomness_0.2923,0.2923,0.0344676582142711,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.3379753828048706,4.859504222869873,1.3379753828048706,136.07337951660156,51.17116165161133
randomness_0.2933,0.2933,0.0316933810710907,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.4426637887954712,4.793388366699219,1.4426637887954712,136.18069458007812,51.3556022644043
randomness_0.2943,0.2943,0.0351747006177902,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.2957031726837158,4.876032829284668,1.2957031726837158,136.238037109375,50.61561965942383
randomness_0.2953,0.2953,0.0325219526429625,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.2419261932373047,4.809917449951172,1.2419261932373047,135.89625549316406,51.20367431640625
randomness_0.2963,0.2963,0.0379083968698978,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.345103144645691,4.97520637512207,1.345103144645691,136.0281219482422,50.57875061035156
randomness_0.2973,0.2973,0.033350645005703,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.387593150138855,4.776859283447266,1.387593150138855,135.86399841308594,51.21031188964844
randomness_0.2983,0.2983,0.0347930405288935,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.3816243410110474,4.776859283447266,1.3816243410110474,136.3244171142578,50.95220184326172
randomness_0.2993,0.2993,0.0373929925262928,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.382118582725525,4.876032829284668,1.382118582725525,135.6503143310547,51.38747024536133
randomness_0.3003,0.3003,0.039714590460062,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.3563793897628784,4.859504222869873,1.3563793897628784,136.1580352783203,51.02580642700195
randomness_0.3013,0.3013,0.0373528596013784,121.0,303.0,0.04173553719008265,303.0,1.0,0.0,5.008264541625977,1.288832426071167,5.008264541625977,1.288832426071167,135.79574584960938,50.940372467041016
randomness_0.3023,0.3023,0.0331089302897453,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2920609712600708,4.909090995788574,1.2920609712600708,136.1688995361328,50.65982437133789
randomness_0.3033,0.3033,0.0392777040600777,121.0,303.0,0.04173553719008265,303.0,1.0,0.0,5.008264541625977,1.2364697456359863,5.008264541625977,1.2364697456359863,135.88531494140625,51.2264289855957
randomness_0.3043,0.3043,0.0345573195298167,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2856487035751343,4.909090995788574,1.2856487035751343,136.2391357421875,50.386627197265625
randomness_0.3053,0.3053,0.0335291266441345,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.2275439500808716,4.925619602203369,1.2275439500808716,136.02011108398438,51.057167053222656
randomness_0.3063,0.3063,0.0363085314631462,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.38468599319458,4.909090995788574,1.38468599319458,136.3129425048828,50.84721374511719
randomness_0.3073,0.3073,0.0371292354539037,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3775153160095215,4.892561912536621,1.3775153160095215,135.59849548339844,51.01348876953125
randomness_0.3083,0.3083,0.0365689985454083,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3224173784255981,4.892561912536621,1.3224173784255981,135.79931640625,51.027557373046875
randomness_0.3093,0.3093,0.0382632095366716,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.3694591522216797,4.97520637512207,1.3694591522216797,135.474853515625,51.23064041137695
randomness_0.3103,0.3103,0.0351437743753195,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3835017681121826,4.892561912536621,1.3835017681121826,136.3124542236328,50.4871940612793
randomness_0.3113,0.3113,0.0344449218887005,121.0,299.0,0.04118457300275482,299.0,1.0,0.0,4.942148685455322,1.312983512878418,4.942148685455322,1.312983512878418,135.61434936523438,50.934120178222656
randomness_0.3123,0.3123,0.0371439211070538,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.3423075675964355,4.84297513961792,1.3423075675964355,136.6254425048828,50.73371505737305
randomness_0.3133,0.3133,0.0365176323801279,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.2362487316131592,4.97520637512207,1.2362487316131592,136.09197998046875,50.67610549926758
randomness_0.3143,0.3143,0.0370357222855091,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2856487035751343,4.909090995788574,1.2856487035751343,136.02088928222656,50.84803771972656
randomness_0.3153,0.3153,0.0324775107204914,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.443184494972229,4.84297513961792,1.443184494972229,135.920166015625,50.65705490112305
randomness_0.3163,0.3163,0.036071015521884,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.244343876838684,4.826446056365967,1.244343876838684,135.64053344726562,51.09283447265625
randomness_0.3173,0.3173,0.0283317757770419,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.340270757675171,4.826446056365967,1.340270757675171,135.6190185546875,50.8589973449707
randomness_0.3183,0.3183,0.0325742553919554,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.2682651281356812,4.809917449951172,1.2682651281356812,135.8331298828125,50.875221252441406
randomness_0.3193,0.3193,0.0385035225311217,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.3446969985961914,4.958677768707275,1.3446969985961914,135.87689208984375,51.37877655029297
randomness_0.3203,0.3203,0.0301459653303027,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.340270757675171,4.826446056365967,1.340270757675171,136.2480010986328,51.33122253417969
randomness_0.3213,0.3213,0.0341670491211934,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.289309024810791,4.876032829284668,1.289309024810791,135.7168426513672,50.626953125
randomness_0.3223,0.3223,0.0364177595824003,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2128785848617554,4.909090995788574,1.2128785848617554,136.12042236328125,50.80583953857422
randomness_0.3233,0.3233,0.0314961894415319,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.2940152883529663,4.859504222869873,1.2940152883529663,136.2677459716797,50.79324722290039
randomness_0.3243,0.3243,0.0364768955856562,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.2945958375930786,4.958677768707275,1.2945958375930786,136.08517456054688,51.34328842163086
randomness_0.3253,0.3253,0.038070400771164,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.345763087272644,4.876032829284668,1.345763087272644,135.92428588867188,50.55226135253906
randomness_0.3263,0.3263,0.0306561779230833,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.4676344394683838,4.809917449951172,1.4676344394683838,135.58155822753906,51.35361099243164
randomness_0.3273,0.3273,0.0372033804655075,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.3379755020141602,4.859504222869873,1.3379755020141602,135.71334838867188,51.15131378173828
randomness_0.3283,0.3283,0.0345361800864339,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.3146990537643433,4.876032829284668,1.3146990537643433,136.49600219726562,50.89937210083008
randomness_0.3293,0.3293,0.0393680929280869,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3533042669296265,4.892561912536621,1.3533042669296265,136.1779327392578,51.44062423706055
randomness_0.3303,0.3303,0.0387686046153125,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.3564295768737793,4.809917449951172,1.3564295768737793,136.29200744628906,50.686641693115234
randomness_0.3313,0.3313,0.040446874499321,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.3545655012130737,4.84297513961792,1.3545655012130737,136.1387939453125,51.739200592041016
randomness_0.3323,0.3323,0.0331541713327169,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.3525469303131104,4.826446056365967,1.3525469303131104,136.3033447265625,51.232364654541016
randomness_0.3333,0.3333,0.0372493364630191,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3533042669296265,4.892561912536621,1.3533042669296265,136.18199157714844,50.64242172241211
randomness_0.3343,0.3343,0.0384222455322742,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.3385368585586548,4.958677768707275,1.3385368585586548,135.88449096679688,50.842166900634766
randomness_0.3353,0.3353,0.0355213038623333,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.3146990537643433,4.876032829284668,1.3146990537643433,135.8677215576172,51.15934371948242
randomness_0.3363,0.3363,0.0355565246194601,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.255110502243042,4.859504222869873,1.255110502243042,136.04736328125,50.47926330566406
randomness_0.3373,0.3373,0.0358491539955139,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.4042778015136719,4.859504222869873,1.4042778015136719,135.83395385742188,51.454994201660156
randomness_0.3383,0.3383,0.0362717304378748,121.0,299.0,0.04118457300275482,299.0,1.0,0.0,4.942148685455322,1.2149040699005127,4.942148685455322,1.2149040699005127,136.77549743652344,50.14664840698242
randomness_0.3393,0.3393,0.0355278838425875,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.4426636695861816,4.793388366699219,1.4426636695861816,135.53651428222656,51.18138885498047
randomness_0.3403,0.3403,0.0319295739987865,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.3266972303390503,4.776859283447266,1.3266972303390503,136.02542114257812,50.903770446777344
randomness_0.3413,0.3413,0.0380415976047516,121.0,299.0,0.04118457300275482,299.0,1.0,0.0,4.942148685455322,1.3502219915390015,4.942148685455322,1.3502219915390015,136.0253143310547,51.417476654052734
randomness_0.3423,0.3423,0.0298948723822832,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.2284895181655884,4.859504222869873,1.2284895181655884,136.3104705810547,51.12025833129883
randomness_0.3433,0.3433,0.0279942501336336,121.0,285.0,0.03925619834710744,285.0,1.0,0.0,4.7107439041137695,1.3075623512268066,4.7107439041137695,1.3075623512268066,136.59483337402344,50.54265213012695
randomness_0.3443,0.3443,0.0348538249731064,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.4355446100234985,4.826446056365967,1.4355446100234985,135.97549438476562,50.76740264892578
randomness_0.3453,0.3453,0.0337549213320017,121.0,287.0,0.03953168044077135,287.0,1.0,0.0,4.743801593780518,1.3331682682037354,4.743801593780518,1.3331682682037354,136.5460968017578,50.33588409423828
randomness_0.3463,0.3463,0.028783505409956,121.0,285.0,0.03925619834710744,285.0,1.0,0.0,4.7107439041137695,1.338791847229004,4.7107439041137695,1.338791847229004,136.18589782714844,51.33002853393555
randomness_0.3473,0.3473,0.0350981216877699,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.2597274780273438,4.84297513961792,1.2597274780273438,136.0007781982422,51.235984802246094
randomness_0.3483,0.3483,0.0312551099807024,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.2563070058822632,4.776859283447266,1.2563070058822632,136.57635498046875,50.75958251953125
randomness_0.3493,0.3493,0.0375946238636971,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3835017681121826,4.892561912536621,1.3835017681121826,136.0538787841797,50.51777267456055
randomness_0.3504,0.3504,0.0315157599747181,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.255110502243042,4.859504222869873,1.255110502243042,136.18312072753906,50.923919677734375
randomness_0.3514,0.3514,0.0344238121062517,121.0,286.0,0.03939393939393939,286.0,1.0,0.0,4.7272725105285645,1.30479097366333,4.7272725105285645,1.30479097366333,136.9107666015625,50.71221923828125
randomness_0.3524,0.3524,0.0280057210475206,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.2793644666671753,4.760330677032471,1.2793644666671753,135.8939208984375,50.71220016479492
randomness_0.3534,0.3534,0.030192144850029,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.3728464841842651,4.760330677032471,1.3728464841842651,135.88706970214844,50.99421310424805
randomness_0.3544,0.3544,0.0328137777745724,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.390150547027588,4.793388366699219,1.390150547027588,136.36334228515625,51.02094650268555
randomness_0.3554,0.3554,0.0357118391786051,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.3009639978408813,4.958677768707275,1.3009639978408813,136.5783233642578,50.464698791503906
randomness_0.3564,0.3564,0.0348567966371775,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.2963883876800537,4.826446056365967,1.2963883876800537,136.23184204101562,50.95195007324219
randomness_0.3574,0.3574,0.0345283068716526,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.3616063594818115,4.925619602203369,1.3616063594818115,136.0204620361328,50.76689529418945
randomness_0.3584,0.3584,0.0319383942522109,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.3141794204711914,4.776859283447266,1.3141794204711914,135.83169555664062,50.950069427490234
randomness_0.3594,0.3594,0.0425106521695852,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.3140236139297485,4.97520637512207,1.3140236139297485,135.86325073242188,50.618797302246094
randomness_0.3604,0.3604,0.037477270886302,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.3020659685134888,4.876032829284668,1.3020659685134888,135.83419799804688,51.24964141845703
randomness_0.3614,0.3614,0.0337821323424578,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.3361364603042603,4.84297513961792,1.3361364603042603,135.9764862060547,51.107723236083984
randomness_0.3624,0.3624,0.0385363407433033,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.2747113704681396,4.859504222869873,1.2747113704681396,135.99832153320312,50.7032585144043
randomness_0.3634,0.3634,0.0278850337490439,121.0,285.0,0.03925619834710744,285.0,1.0,0.0,4.7107439041137695,1.3449509143829346,4.7107439041137695,1.3449509143829346,136.57090759277344,50.622615814208984
randomness_0.3644,0.3644,0.0411073476076126,121.0,302.0,0.04159779614325069,302.0,1.0,0.0,4.991735458374023,1.2824039459228516,4.991735458374023,1.2824039459228516,136.2077178955078,50.931888580322266
randomness_0.3654,0.3654,0.0320371283548434,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.2984942197799683,4.84297513961792,1.2984942197799683,136.49571228027344,50.59734344482422
randomness_0.3664,0.3664,0.0340604193508625,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.2376843690872192,4.826446056365967,1.2376843690872192,136.52481079101562,50.365455627441406
randomness_0.3674,0.3674,0.0329214727506042,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.2591309547424316,4.793388366699219,1.2591309547424316,135.94259643554688,50.949153900146484
randomness_0.3684,0.3684,0.0379765786230564,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.2398898601531982,4.84297513961792,1.2398898601531982,135.76409912109375,50.994895935058594
randomness_0.3694,0.3694,0.0368252672255039,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.2786701917648315,4.793388366699219,1.2786701917648315,136.36846923828125,50.64018249511719
randomness_0.3704,0.3704,0.0297635015100241,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.3667134046554565,4.84297513961792,1.3667134046554565,135.92849731445312,50.55272674560547
randomness_0.3714,0.3714,0.0387829169631004,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.3525469303131104,4.826446056365967,1.3525469303131104,135.6369171142578,51.02744674682617
