Dataset,Sample_ID,Split_Count,Mean_Predicted_Stiffness,Std_Predicted_Across_Splits,Mean_Residual,Mean_Absolute_Error,Max_Absolute_Error,Mean_Ensemble_Std,Randomness_Value,Actual_Stiffness,Node_Count,Edge_Count,Graph_Density,Total_Edge_Weight,Mean_Edge_Weight,Std_Edge_Weight,Mean_Degree,Std_Degree,Mean_Weighted_Degree,Std_Weighted_Degree,Mean_Center_Distance,Std_Center_Distance
Test,randomness_0.9730,2,0.004166780458763242,0.0007444448560406327,0.003540599367936742,0.003540599367936742,0.004067001373862516,0.0005889666299249742,0.973,0.0006261810908265,121.0,242.0,0.03333333333333333,242.0,1.0,0.0,4.0,1.3173978328704834,4.0,1.3173978328704834,136.99005126953125,51.4094352722168
Test,randomness_0.4865,1,0.031537207588553426,,0.0035352783399799255,0.0035352783399799255,0.0035352783399799255,0.0003046476826911062,0.4865,0.0280019292485735,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.2352536916732788,4.809917449951172,1.2352536916732788,135.36978149414062,50.502872467041016
Test,randomness_0.4484,1,0.028892279788851737,,-0.0034710358828306635,0.0034710358828306635,0.0034710358828306635,0.00018616375261009101,0.4484,0.0323633156716824,121.0,287.0,0.03953168044077135,287.0,1.0,0.0,4.743801593780518,1.2890442609786987,4.743801593780518,1.2890442609786987,136.79217529296875,50.56622314453125
Test,randomness_0.4685,1,0.03141036592423916,,0.0034479156602173593,0.0034479156602173593,0.0034479156602173593,0.0006724874401775215,0.4685,0.0279624502640218,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.3586435317993164,4.826446056365967,1.3586435317993164,136.50076293945312,50.661495208740234
Test,randomness_0.5055,1,0.02596573904156685,,-0.003413831815123551,0.003413831815123551,0.003413831815123551,0.00035329190489164175,0.5055,0.0293795708566904,121.0,281.0,0.03870523415977961,281.0,1.0,0.0,4.644628047943115,1.3838472366333008,4.644628047943115,1.3838472366333008,136.39454650878906,51.176902770996094
Test,randomness_0.3504,1,0.034917498379945754,,0.0034017384052276514,0.0034017384052276514,0.0034017384052276514,0.0006336918306707064,0.3504,0.0315157599747181,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.255110502243042,4.859504222869873,1.255110502243042,136.18312072753906,50.923919677734375
Test,randomness_0.1612,1,0.0384588710963726,,0.003398700617253801,0.003398700617253801,0.003398700617253801,0.00045205182061781597,0.1612,0.0350601704791188,121.0,299.0,0.04118457300275482,299.0,1.0,0.0,4.942148685455322,1.3563289642333984,4.942148685455322,1.3563289642333984,136.03851318359375,50.73583221435547
Test,randomness_0.8288,2,0.014836990740150213,0.00019090638938142068,-0.0033941590298983866,0.0033941590298983866,0.0035291502324018287,0.000617127589564051,0.8288,0.0182311497700486,121.0,262.0,0.03608815426997245,262.0,1.0,0.0,4.330578327178955,1.5287245512008667,4.330578327178955,1.5287245512008667,136.2380828857422,51.520179748535156
Test,randomness_0.9369,1,0.011000583693385125,,-0.003389898877869075,0.003389898877869075,0.003389898877869075,0.001885331764460466,0.9369,0.0143904825712542,120.0,247.0,0.03459383753501401,247.0,1.0,0.0,4.116666793823242,1.4842692613601685,4.116666793823242,1.4842692613601685,134.56533813476562,51.373958587646484
Test,randomness_0.0060,1,0.03793506324291229,,0.0033800233155488954,0.0033800233155488954,0.0033800233155488954,0.00044531756979676205,0.006,0.0345550399273634,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.317397952079773,4.909090995788574,1.317397952079773,135.97280883789062,50.837242126464844
Test,randomness_0.1221,1,0.037017397582530975,,0.003372728265821974,0.003372728265821974,0.003372728265821974,0.0003112271282707364,0.1221,0.033644669316709,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2727272510528564,4.909090995788574,1.2727272510528564,135.8986053466797,50.812294006347656
Test,randomness_0.9319,1,0.009087421186268329,,-0.0033710059830673704,0.0033710059830673704,0.0033710059830673704,0.00026585640104462364,0.9319,0.0124584271693357,121.0,253.0,0.03484848484848485,253.0,1.0,0.0,4.181818008422852,1.4142136573791504,4.181818008422852,1.4142136573791504,136.70237731933594,52.045562744140625
Test,randomness_0.7227,1,0.014898545108735561,,0.0033587600326409617,0.0033587600326409617,0.0033587600326409617,0.0005591485363803293,0.7227,0.0115397850760946,120.0,261.0,0.0365546218487395,261.0,1.0,0.0,4.349999904632568,1.3394650220870972,4.349999904632568,1.3394650220870972,136.0575714111328,50.030643463134766
Test,randomness_0.2813,3,0.037910766899585724,0.0003678161382662449,0.003352364152669922,0.003352364152669922,0.003719177097082152,0.000304286622154344,0.2813,0.0345584027469158,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.2491101026535034,4.958677768707275,1.2491101026535034,135.93487548828125,50.759788513183594
Test,randomness_0.4224,1,0.029551203921437265,,0.0033447261899709653,0.0033447261899709653,0.0033447261899709653,0.0008049972703518401,0.4224,0.0262064777314663,121.0,283.0,0.03898071625344353,283.0,1.0,0.0,4.677685737609863,1.3124632835388184,4.677685737609863,1.3124632835388184,136.48193359375,51.02470397949219
Test,randomness_0.6006,1,0.024809189885854722,,-0.0032942377030849776,0.0032942377030849776,0.0032942377030849776,0.0005930788517671536,0.6006,0.0281034275889397,121.0,281.0,0.03870523415977961,281.0,1.0,0.0,4.644628047943115,1.3290119171142578,4.644628047943115,1.3290119171142578,135.71636962890625,50.9180908203125
Test,randomness_0.1962,1,0.03334039375185967,,-0.003247950598597532,0.003247950598597532,0.003247950598597532,0.000231489941439058,0.1962,0.0365883443504572,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.278670310974121,4.793388366699219,1.278670310974121,136.13047790527344,50.59171676635742
Test,randomness_0.2152,1,0.032157765328884126,,-0.003218592330813376,0.003218592330813376,0.003218592330813376,0.000481457329080952,0.2152,0.0353763576596975,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.4259971380233765,4.760330677032471,1.4259971380233765,135.77593994140625,51.15068054199219
Test,randomness_0.6356,2,0.019051550328731535,0.00045334572714454837,0.0032104751207468387,0.0032104751207468387,0.0035310389586326943,0.00043852429057077727,0.6356,0.0158410752079847,121.0,272.0,0.03746556473829201,272.0,1.0,0.0,4.495867729187012,1.2735320329666138,4.495867729187012,1.2735320329666138,136.708251953125,51.39337921142578
Test,randomness_0.5415,1,0.024064870551228523,,-0.003206328449332878,0.003206328449332878,0.003206328449332878,0.00034604337934474895,0.5415,0.0272711990005614,121.0,278.0,0.03829201101928375,278.0,1.0,0.0,4.595041275024414,1.4175902605056763,4.595041275024414,1.4175902605056763,136.1258087158203,51.01486587524414
Test,randomness_0.3153,1,0.0356631226837635,,0.003185611963272106,0.003185611963272106,0.003185611963272106,0.00043064286908189197,0.3153,0.0324775107204914,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.443184494972229,4.84297513961792,1.443184494972229,135.920166015625,50.65705490112305
Test,randomness_0.2392,1,0.03554030060768128,,-0.003165535256266623,0.003165535256266623,0.003165535256266623,0.0002752018020135957,0.2392,0.0387058358639479,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.2764246463775635,4.876032829284668,1.2764246463775635,135.91493225097656,51.043766021728516
Test,randomness_0.2142,1,0.036232602596282956,,0.0031495571136474568,0.0031495571136474568,0.0031495571136474568,0.00032516559177189465,0.2142,0.0330830454826355,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.3083977699279785,4.876032829284668,1.3083977699279785,136.0880889892578,50.892147064208984
Test,randomness_0.5656,2,0.025382773578166963,0.00013280261231540328,-0.0031412344425916384,0.0031412344425916384,0.0032351400703191473,0.00032420954032173977,0.5656,0.0285240080207586,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.1559617519378662,4.694214820861816,1.1559617519378662,135.84613037109375,50.65106201171875
Test,randomness_0.1822,1,0.03763775080442429,,-0.0031014651060104134,0.0031014651060104134,0.0031014651060104134,0.0004805352479630489,0.1822,0.0407392159104347,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.3846861124038696,4.909090995788574,1.3846861124038696,135.84085083007812,50.85899353027344
Test,randomness_0.1201,1,0.03770864829421043,,0.0030962813645601314,0.0030962813645601314,0.0030962813645601314,0.0002646447516922936,0.1201,0.0346123669296503,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.3846861124038696,4.909090995788574,1.3846861124038696,135.83340454101562,50.85375213623047
Test,randomness_0.8789,1,0.010663556307554245,,0.0030506357770037455,0.0030506357770037455,0.0030506357770037455,0.000642985533512846,0.8789,0.0076129205305505,120.0,252.0,0.03529411764705882,252.0,1.0,0.0,4.199999809265137,1.3638181686401367,4.199999809265137,1.3638181686401367,137.32640075683594,51.12143325805664
Test,randomness_0.5425,1,0.024810804054141045,,-0.003046526946127455,0.003046526946127455,0.003046526946127455,0.00023083902690011093,0.5425,0.0278573310002685,121.0,280.0,0.03856749311294766,280.0,1.0,0.0,4.628098964691162,1.3182271718978882,4.628098964691162,1.3182271718978882,135.84994506835938,50.9647102355957
Test,randomness_0.6456,3,0.01669197330872218,0.0001315180291627957,0.003037869387319578,0.003037869387319578,0.003159545688282344,0.0004207800636658766,0.6456,0.0136541039214026,121.0,268.0,0.03691460055096419,268.0,1.0,0.0,4.429751873016357,1.2780824899673462,4.429751873016357,1.2780824899673462,136.63014221191406,50.46540069580078
Test,randomness_0.5836,2,0.02175979893654585,0.0005588047812350988,-0.0030366346638007486,0.0030366346638007486,0.0034317693139715513,0.0005513729512150475,0.5836,0.0247964336003466,121.0,273.0,0.03760330578512397,273.0,1.0,0.0,4.512396812438965,1.505448579788208,4.512396812438965,1.505448579788208,136.54180908203125,51.10252380371094
Test,randomness_0.8669,1,0.0035315542947500942,,0.0029808206490654944,0.0029808206490654944,0.0029808206490654944,0.0004481652880664174,0.8669,0.0005507336456846,121.0,242.0,0.03333333333333333,242.0,1.0,0.0,4.0,1.2920609712600708,4.0,1.2920609712600708,136.12574768066406,51.43104553222656
Test,randomness_0.0501,1,0.03838646039366722,,-0.0028770402073859808,0.0028770402073859808,0.0028770402073859808,0.00024956111775464445,0.0501,0.0412635006010532,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.3371074199676514,4.925619602203369,1.3371074199676514,135.8736114501953,50.83445358276367
