node_id,x,y
0,0.0,0.0
1,0.0,29.904503
2,0.0,76.348916
3,0.0,104.754712
4,0.0,140.001007
5,0.0,176.551943
6,0.0,202.711775
7,0.0,244.166512
8,0.0,280.040942
9,0.0,316.775689
10,0.0,346.410162
11,23.74849,114.404347
12,24.654429,91.347462
13,26.808138,17.320508
14,27.786109,296.896274
15,28.716488,363.73067
16,29.879337,333.274121
17,30.648616,56.109423
18,32.09999,263.545999
19,32.864999,154.051623
20,34.785456,223.575617
21,34.971079,196.825907
22,55.349265,210.220306
23,55.62596,38.102416
24,55.807106,346.410162
25,56.007448,177.322246
26,56.085064,133.605898
27,58.615811,238.775162
28,59.133562,104.899673
29,60.494622,68.987342
30,64.139795,0.0
31,64.717386,309.41641
32,65.04794,277.361054
33,83.104957,225.772692
34,83.465678,155.301709
35,84.266461,295.468029
36,85.135476,263.427728
37,86.295484,325.958469
38,87.326169,183.683544
39,89.128397,17.320508
40,91.392698,84.080277
41,92.919734,126.777099
42,94.426731,363.73067
43,96.530881,56.524844
44,113.382763,275.99464
45,113.710313,306.533914
46,114.488841,74.176236
47,115.663867,203.173015
48,116.01273,132.265729
49,117.450212,0.0
50,121.036452,346.410162
51,121.38077,173.260493
52,124.152784,31.189611
53,124.488239,104.960332
54,124.746758,242.057351
55,143.849085,263.828248
56,144.087252,190.607342
57,144.580929,161.206263
58,147.682025,92.338421
59,149.31189,335.122426
60,150.955039,17.320508
61,154.178249,363.73067
62,154.855933,120.837793
63,155.357558,298.853146
64,156.054828,48.138966
65,156.515995,230.196887
66,176.342986,313.039936
67,176.686761,346.410162
68,176.775148,171.361971
69,179.862295,62.651079
70,181.062817,31.54033
71,181.203566,237.959318
72,182.088215,206.42761
73,183.837045,141.148731
74,183.91119,0.0
75,185.533372,101.240276
76,186.834755,279.548071
77,203.157432,363.73067
78,203.283316,187.694014
79,206.189589,87.287413
80,207.753411,292.432077
81,208.010271,115.100718
82,209.591486,17.320508
83,211.399582,263.918035
84,212.215433,53.222815
85,213.102762,230.613789
86,215.923308,161.110593
87,216.103331,331.177545
88,232.907806,346.410162
89,233.005815,108.081104
90,233.415019,0.0
91,237.706675,214.686416
92,239.515478,248.909339
93,242.171358,142.310414
94,243.330167,64.996698
95,244.110172,273.571499
96,244.953241,29.936579
97,245.131844,309.664692
98,246.747992,177.582973
99,263.791005,363.73067
100,264.58512,17.320508
101,265.758658,57.756015
102,267.113884,261.080212
103,267.841981,87.943415
104,270.813444,290.289999
105,271.340996,185.838694
106,274.042914,327.028966
107,275.81737,229.173505
108,276.30482,153.001123
109,276.495817,121.704862
110,300.0,0.0
111,300.0,36.567437
112,300.0,63.750075
113,300.0,105.691635
114,300.0,137.400011
115,300.0,171.207725
116,300.0,200.955662
117,300.0,242.997219
118,300.0,273.874704
119,300.0,317.057748
120,300.0,346.410162
