,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2,Bias
Train,8.102738320303615e-06,0.002846530927340087,0.002270981902256608,128.7001190185547,50622.375,0.9459778070449829,-7.682895375182852e-05
Validation,7.195005764515372e-06,0.0026823507907273,0.002151915803551674,18.21993637084961,347.8509521484375,0.9483345150947571,0.00019341912411618978
OOD_Holdout,6.036853392288322e-06,0.0024570008938314047,0.0020799082703888416,5.738138198852539,17.483335494995117,0.35701239109039307,3.4488217352190986e-05
Prediction,8.553174666303676e-06,0.0029245811095443526,0.002471424639225006,6.877654075622559,17.31195068359375,0.4707343578338623,-0.0017874378245323896
