Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2,Output_Dir
GCN-3,gcn3,42,11,9,12,mse,0.75,309,9,0.0574884944409132,0.002969134917380844,0.0023934219498187304,0.9380124807357788,0.0029670880183092756,0.002366420114412904,0.9384754300117493,0.00299275065531997,0.0024706320837140083,0.4457733631134033,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_11/per_model/member_seed_42
