node_id,x,y
0,0.0,0.0
1,0.0,47.150098
2,0.0,59.09844
3,0.0,87.236234
4,0.0,131.206908
5,0.0,165.996341
6,0.0,206.924423
7,0.0,224.99187
8,0.0,287.502606
9,0.0,305.344883
10,0.0,346.410162
11,18.309228,363.73067
12,20.855538,104.012956
13,25.219308,297.521161
14,26.395415,150.200784
15,33.416734,65.270879
16,36.458335,117.010913
17,39.23612,328.802201
18,42.491692,282.666865
19,43.072144,211.055289
20,43.519688,276.879914
21,43.886548,180.199104
22,44.170502,299.720316
23,44.90812,17.320508
24,47.488896,31.497393
25,49.07998,205.35308
26,53.880129,141.206653
27,54.472015,346.410162
28,59.970741,0.0
29,61.456364,212.453519
30,66.211635,245.201549
31,72.351412,296.749134
32,76.079673,88.670071
33,78.377018,87.871142
34,79.18283,166.16302
35,80.62652,175.035814
36,87.656056,319.011407
37,89.41941,68.882518
38,90.054636,125.223954
39,93.773591,17.320508
40,98.211005,241.491015
41,100.516046,101.776285
42,105.097723,261.166261
43,106.861718,363.73067
44,107.551045,239.950862
45,109.401605,143.053625
46,109.880387,86.21523
47,114.013378,21.085164
48,119.26238,178.648943
49,122.627925,0.0
50,122.678905,246.697243
51,128.437175,53.635027
52,129.318928,346.410162
53,130.459492,207.557209
54,130.59683,363.73067
55,136.97005,303.070279
56,139.096234,302.776871
57,139.543601,266.763777
58,141.836541,241.226582
59,148.650297,137.051805
60,151.255506,135.274023
61,160.911003,188.194256
62,161.493347,71.186085
63,161.666532,345.048183
64,161.868756,44.903571
65,163.736485,47.654328
66,166.04143,17.320508
67,167.836516,0.0
68,171.300435,197.367975
69,176.905808,346.410162
70,177.112176,94.362604
71,179.189565,291.811709
72,188.603213,188.247986
73,190.431372,77.085242
74,193.12278,126.848812
75,195.822388,257.879417
76,196.139776,253.796625
77,198.427871,324.721752
78,199.473817,111.123532
79,200.188389,236.133675
80,201.924609,363.73067
81,204.61421,75.568987
82,208.251184,346.714673
83,210.783125,183.814813
84,211.549953,17.320508
85,212.224921,291.104317
86,214.311636,66.391148
87,222.087434,83.514858
88,223.160816,0.0
89,224.060706,346.410162
90,226.316672,162.522462
91,230.644163,255.476174
92,231.897904,127.030637
93,242.500464,90.690029
94,246.643879,221.521959
95,248.478891,189.069938
96,250.699661,330.071857
97,250.853719,23.573061
98,251.619803,283.072941
99,257.263988,363.73067
100,258.395021,322.338479
101,261.739055,76.965226
102,262.247558,42.288252
103,262.427451,17.320508
104,267.120057,309.255477
105,268.742266,213.430299
106,277.258278,198.973101
107,278.385602,110.376685
108,283.936506,141.558681
109,285.328371,252.454753
110,300.0,0.0
111,300.0,42.447394
112,300.0,64.136313
113,300.0,92.987853
114,300.0,135.133866
115,300.0,171.645136
116,300.0,195.055806
117,300.0,240.332466
118,300.0,279.442337
119,300.0,317.012718
120,300.0,346.410162
