node_id,x,y
0,0.0,0.0
1,0.0,35.541005
2,0.0,70.241051
3,0.0,94.302188
4,0.0,125.451411
5,0.0,179.161362
6,0.0,202.475957
7,0.0,241.346692
8,0.0,285.082581
9,0.0,303.652078
10,0.0,346.410162
11,15.791972,263.283383
12,16.850277,329.249756
13,20.983465,94.939355
14,21.528374,236.497697
15,28.627278,132.455997
16,33.027262,17.320508
17,35.153905,150.985287
18,36.140667,305.380805
19,43.516363,183.456511
20,43.915015,42.341953
21,44.581347,363.73067
22,45.450485,346.410162
23,46.587047,302.654538
24,50.743467,138.365873
25,59.828724,0.0
26,62.459559,227.990435
27,62.877156,284.068055
28,66.192126,165.147754
29,66.352156,43.332467
30,69.571051,199.920426
31,70.030755,98.460344
32,71.733236,54.916197
33,77.904297,338.296959
34,78.515972,298.784681
35,86.735078,363.73067
36,86.842289,17.320508
37,89.049981,126.489629
38,89.168226,182.952857
39,92.880507,62.777541
40,95.880118,169.445044
41,96.362092,219.050156
42,98.545154,93.321945
43,99.796969,249.855827
44,105.372349,322.045739
45,107.074199,232.626044
46,107.57001,207.189852
47,110.121454,290.144961
48,115.122187,0.0
49,118.690206,161.360004
50,123.797648,116.249093
51,125.87314,36.701772
52,126.825205,346.410162
53,127.688227,75.778694
54,130.526193,146.81532
55,137.435755,343.668186
56,139.653336,245.759543
57,140.769312,290.950286
58,142.180625,39.069703
59,146.952498,363.73067
60,147.081405,134.664281
61,149.79361,147.931032
62,150.323765,226.53418
63,155.155616,192.732639
64,161.653076,17.320508
65,162.009018,89.124049
66,169.666607,346.410162
67,172.974305,235.279636
68,174.172616,160.226669
69,174.23938,129.317235
70,174.919105,0.0
71,178.522305,111.992056
72,181.177411,211.226589
73,181.554957,272.485122
74,182.63173,80.420594
75,194.011211,45.316776
76,194.398589,312.788967
77,197.216683,300.811685
78,198.264774,76.612363
79,199.442717,17.320508
80,201.71169,199.11189
81,204.129234,363.73067
82,206.745072,145.295997
83,209.390979,40.815023
84,210.90036,215.387153
85,218.087205,267.082366
86,220.216864,121.353091
87,220.715096,324.680486
88,225.897561,179.551021
89,226.404574,82.089597
90,228.392834,288.809298
91,231.261273,306.092878
92,237.497468,0.0
93,238.209697,41.586946
94,238.603233,346.410162
95,244.182951,253.432176
96,246.842955,116.505603
97,253.711323,201.176742
98,253.931472,125.604593
99,256.806087,134.757866
100,256.851437,249.634237
101,258.883078,363.73067
102,259.98851,17.320508
103,270.023553,49.158421
104,272.624515,220.461528
105,274.537159,321.250573
106,275.988538,94.480758
107,277.1625,165.6498
108,278.42516,296.435671
109,278.934741,183.469836
110,300.0,0.0
111,300.0,41.96206
112,300.0,69.638637
113,300.0,114.415059
114,300.0,129.22584
115,300.0,179.909985
116,300.0,199.629214
117,300.0,240.398804
118,300.0,265.156396
119,300.0,307.332482
120,300.0,346.410162
