,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.703088158450555e-06,0.0027754437768491287,0.002231883117929101,36.671749114990234,7954.27783203125,0.9478456974029541
Validation,9.541859981254674e-06,0.003088990123204455,0.0024814335629343987,395.68988037109375,36362.3828125,0.9390818476676941
Test,7.687663128308486e-06,0.0027726635440147593,0.002178695984184742,564.5524291992188,53087.2734375,0.9550856351852417
