Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3,gcn3,42,9,12,900,0.06460385143756867,0.003088990123204455,0.0024814335629343987,0.9390818476676941,0.0027726635440147593,0.002178695984184742,0.9550856351852417,0.002982234739829534,0.0024501858279109,0.44966137409210205
