Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3,gcn3,101,42,9,12,mse,0.75,350,126,0.06396565675735473,0.0030736946889481764,0.002359242644160986,0.9396836161613464,0.00296903781349602,0.0023807156831026077,0.9484981894493103,0.002834129134533143,0.002449450083076954,0.5029665231704712
