,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,4.999169505026657e-06,0.002235882265466287,0.0017928406596183777,34.359989166259766,11029.529296875,0.9661527872085571
Validation,9.447599040868226e-06,0.0030736946889481764,0.002359242644160986,45.014705657958984,1061.5721435546875,0.9396836161613464
Test,8.815185537969228e-06,0.00296903781349602,0.0023807156831026077,1652.8223876953125,159907.53125,0.9484981894493103
