,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.028108939266531e-06,0.002651058079195273,0.0021358532831072807,84.94622802734375,40133.15234375,0.952144980430603
Validation,8.075304322119337e-06,0.002841707993816278,0.0022772783413529396,397.1807556152344,35087.33984375,0.9544711112976074
Test,7.02104989613872e-06,0.0026497263813719937,0.002109489869326353,27.892139434814453,702.90771484375,0.9541222453117371
