,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,5.081514700577827e-06,0.0022542215287273404,0.0018056690460070968,21.4239444732666,2336.291015625,0.9655952453613281
Validation,9.471100383962039e-06,0.0030775152938632227,0.0023595693055540323,229.3042449951172,19294.560546875,0.9395335912704468
Test,8.324968803208321e-06,0.0028853022030990655,0.0022969290148466825,993.1259155273438,96535.2109375,0.9513622522354126
