node_id,x,y
0,0.0,0.0
1,0.0,35.312493
2,0.0,67.509591
3,0.0,102.614153
4,0.0,136.895046
5,0.0,172.012709
6,0.0,210.062155
7,0.0,243.573951
8,0.0,278.781798
9,0.0,311.229035
10,0.0,346.410162
11,27.138201,331.1177
12,27.968003,225.152556
13,30.239136,86.014518
14,30.39925,363.73067
15,30.584545,295.706242
16,30.663536,17.320508
17,30.880684,54.257744
18,31.675731,188.760352
19,31.902531,153.502581
20,32.026027,262.805521
21,32.837041,119.216546
22,57.019073,35.152467
23,57.306526,105.00768
24,58.36408,309.42875
25,59.686636,346.410162
26,59.856797,171.850831
27,59.991002,70.737366
28,60.191925,0.0
29,60.42793,277.444654
30,60.528205,136.475856
31,60.628023,243.644038
32,61.99097,207.080308
33,87.302187,85.533413
34,88.056146,17.320508
35,88.138791,119.625838
36,89.071198,262.008175
37,89.99081,296.253515
38,90.777361,226.063022
39,90.84587,363.73067
40,91.054129,157.661174
41,91.387052,49.56165
42,91.876343,192.603811
43,92.203414,331.357681
44,117.237359,346.410162
45,117.562883,100.974852
46,118.350713,210.722123
47,119.151289,173.687478
48,119.228232,241.555117
49,120.342248,139.905486
50,121.848196,314.178683
51,122.830152,274.809243
52,122.899937,67.180445
53,122.945403,34.953961
54,122.953578,0.0
55,147.827541,329.642089
56,148.122923,190.691164
57,148.235204,89.133006
58,148.548731,262.321455
59,148.662128,222.536272
60,149.716709,53.557432
61,151.166285,363.73067
62,151.770122,17.320508
63,152.253807,119.143426
64,152.407919,294.304725
65,152.829944,158.141821
66,177.175809,346.410162
67,178.177974,0.0
68,179.003758,68.325914
69,179.222448,240.981012
70,179.331437,174.280019
71,179.925507,207.691961
72,180.708965,311.67809
73,181.455334,37.08487
74,181.518303,101.148471
75,181.878097,135.619871
76,182.706542,275.492232
77,207.833058,88.423557
78,208.186539,222.93294
79,208.24418,295.13101
80,208.300441,257.723966
81,208.647952,17.320508
82,208.985452,330.935089
83,211.266316,121.678757
84,211.60103,363.73067
85,212.297924,157.944509
86,212.951402,193.363318
87,212.958154,50.374462
88,237.232246,310.249946
89,238.14254,173.99156
90,238.707191,69.087619
91,239.610925,210.010151
92,239.851766,136.041422
93,240.269606,0.0
94,240.73852,275.050961
95,241.597321,101.719488
96,241.808537,36.772529
97,242.340085,244.651827
98,242.806861,346.410162
99,266.973869,120.088761
100,267.256338,330.356456
101,269.336493,187.937707
102,269.52632,262.566727
103,269.693352,225.776598
104,269.725715,152.978661
105,270.814999,84.793335
106,271.895532,363.73067
107,272.120208,294.319863
108,272.722762,48.910985
109,272.81283,17.320508
110,300.0,0.0
111,300.0,35.365063
112,300.0,72.041592
113,300.0,106.393356
114,300.0,140.134555
115,300.0,174.358515
116,300.0,208.686417
117,300.0,242.693813
118,300.0,274.74334
119,300.0,311.489427
120,300.0,346.410162
