Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-2 Control (Best Prior),gcn2_control,73,9,12,900,0.05296834290027618,0.002838808762854524,0.0023570649791508913,0.9463909864425659,0.0029161058962545033,0.0023984715808182955,0.9410533905029297,0.002953632360330694,0.0023540202528238297,0.4601672887802124
