,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.341456123162061e-06,0.002888157911742719,0.0023132346104830503,48.24125671386719,17286.36328125,0.9435235857963562
Validation,9.569993380864616e-06,0.00309354058982012,0.0025024127680808306,773.365478515625,74536.2578125,0.9389022588729858
Test,7.917348739283625e-06,0.0028137783742298583,0.0021589044481515884,291.9615478515625,25826.431640625,0.9537436962127686
