,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.328894182341173e-06,0.0028859823600190584,0.002317556645721197,77.69573211669922,25439.1640625,0.945686399936676
Validation,8.93999185791472e-06,0.0029899819159845634,0.0024025950115174055,41.80508804321289,1648.8380126953125,0.9371389746665955
Test,9.395762390340678e-06,0.0030652507875116317,0.002417521318420768,57.03611373901367,2044.7303466796875,0.9343371391296387
