node_id,x,y
0,0.0,0.0
1,0.0,34.667382
2,0.0,69.09147
3,0.0,103.878991
4,0.0,138.361134
5,0.0,173.077615
6,0.0,207.791856
7,0.0,242.556405
8,0.0,277.268507
9,0.0,311.627968
10,0.0,346.410162
11,29.697675,225.342302
12,29.820805,156.017684
13,29.845811,86.67471
14,29.855295,260.07401
15,29.946219,52.068697
16,30.042542,363.73067
17,30.124384,190.755353
18,30.153013,329.278122
19,30.172192,17.320508
20,30.190991,294.355761
21,30.284951,121.198592
22,59.786192,68.997352
23,59.81419,34.573796
24,59.827171,172.954884
25,59.836554,138.717223
26,59.872462,103.833661
27,60.001642,242.555551
28,60.021675,346.410162
29,60.092388,312.037243
30,60.103616,276.98384
31,60.209052,208.106273
32,60.234042,0.0
33,89.797593,294.280387
34,89.850443,259.866675
35,89.88326,328.977142
36,90.018853,224.920219
37,90.022422,51.762514
38,90.06555,86.341809
39,90.125317,121.453073
40,90.192708,17.320508
41,90.220019,363.73067
42,90.256534,190.531931
43,90.290882,156.134113
44,119.759935,173.042816
45,119.836654,34.883961
46,119.843886,138.60542
47,119.923784,208.075102
48,119.932416,242.319619
49,119.933551,0.0
50,119.93931,346.410162
51,119.95986,311.715757
52,120.217897,69.069221
53,120.2556,103.976834
54,120.283772,277.268432
55,149.737106,17.320508
56,149.758136,329.133645
57,149.796718,363.73067
58,149.814608,225.208091
59,149.892898,51.82581
60,149.955359,259.853417
61,149.991264,190.351035
62,150.013989,121.361046
63,150.050166,294.302716
64,150.236174,86.410918
65,150.271094,155.611473
66,179.739677,208.064638
67,179.796726,311.664032
68,179.830255,103.998064
69,179.832875,346.410162
70,179.944669,0.0
71,179.999868,34.762467
72,180.000475,173.11543
73,180.009042,69.587976
74,180.019111,242.337993
75,180.05295,138.440805
76,180.207491,277.427193
77,209.798156,294.681456
78,209.873734,260.001304
79,209.889758,328.935781
80,209.906492,51.9495
81,209.963841,363.73067
82,209.992462,86.338043
83,210.009034,225.001322
84,210.011174,17.320508
85,210.109231,190.812083
86,210.124921,156.092453
87,210.188793,121.010976
88,239.709001,311.730775
89,239.752289,242.5987
90,239.86907,208.143934
91,239.902174,34.620393
92,239.932874,173.292634
93,239.973653,346.410162
94,240.048254,0.0
95,240.113169,138.712771
96,240.114912,69.34271
97,240.142604,104.073805
98,240.16935,276.900724
99,269.795359,51.942514
100,269.872403,17.320508
101,269.919312,294.570752
102,269.922997,363.73067
103,269.945728,259.579497
104,270.023488,224.917205
105,270.032646,190.814983
106,270.04015,329.309896
107,270.203732,121.258764
108,270.208349,155.589308
109,270.221815,86.346035
110,300.0,0.0
111,300.0,34.537066
112,300.0,69.099263
113,300.0,103.634198
114,300.0,138.739104
115,300.0,173.323788
116,300.0,208.008576
117,300.0,242.63512
118,300.0,277.197278
119,300.0,311.952687
120,300.0,346.410162
