Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2,Output_Dir
GCN-3,gcn3,11,42,9,12,mse,0.75,350,123,0.06412478685379028,0.0030775152938632227,0.0023595693055540323,0.9395335912704468,0.0028853022030990655,0.0022969290148466825,0.9513622522354126,0.003057791883761295,0.0027243534568697214,0.4214215874671936,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_42/per_model/member_seed_11
GCN-3,gcn3,42,42,9,12,mse,0.75,310,10,0.06466933041810989,0.003090555069630474,0.002447420498356223,0.9390200972557068,0.0027952449632126486,0.002156565897166729,0.9543510675430298,0.0032520401862181567,0.0028139587957412004,0.345577597618103,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_42/per_model/member_seed_42
GCN-3,gcn3,73,42,9,12,mse,0.75,344,44,0.0645995831489563,0.0030888878067092274,0.0023653125390410423,0.9390859007835388,0.002885401336967829,0.0022671492770314217,0.9513589143753052,0.003358927183544188,0.0029709823429584503,0.30185192823410034,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_42/per_model/member_seed_73
GCN-3,gcn3,101,42,9,12,mse,0.75,350,126,0.06396565675735473,0.0030736946889481764,0.002359242644160986,0.9396836161613464,0.00296903781349602,0.0023807156831026077,0.9484981894493103,0.002834129134533143,0.002449450083076954,0.5029665231704712,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_42/per_model/member_seed_101
GCN-3,gcn3,202,42,9,12,mse,0.75,337,37,0.06365167319774628,0.0030661415339192717,0.0023482295218855143,0.9399797320365906,0.0028960517063193413,0.002298622624948621,0.9509991407394409,0.0029077037270371087,0.0023573050275444984,0.4768253564834595,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_42/per_model/member_seed_202
