,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.038447165541584e-06,0.0026530071928929223,0.0021305596455931664,29.656539916992188,2188.09326171875,0.9523456692695618
Validation,9.536985089653172e-06,0.003088200947097383,0.0024100227747112513,100.2337417602539,6174.404296875,0.9391129612922668
Test,7.558655397588154e-06,0.002749300892515796,0.002167295664548874,555.10400390625,51077.36328125,0.9558393359184265
