,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,6.75410501571605e-06,0.002598866101921384,0.0020832628943026066,37.975887298583984,8314.0048828125,0.9542708396911621
Validation,9.552545634505805e-06,0.003090719274619713,0.0023669276852160692,93.14836883544922,5687.38818359375,0.9390136003494263
Test,8.31975103210425e-06,0.0028843978630043827,0.0022679411340504885,1076.5579833984375,103789.0234375,0.9513927102088928
