epoch,train_loss,val_loss,val_mae,val_r2
1,0.7682843804359436,0.687840074300766,0.8266469836235046,-320.65869140625
2,0.6416940026813083,0.5710949599742889,0.7528451085090637,-265.9725341796875
3,0.4896221028433906,0.4104001075029373,0.6374552249908447,-190.7167510986328
4,0.35119742155075073,0.24141262471675873,0.4874846637248993,-111.61279296875
5,0.17540547996759415,0.06947420537471771,0.25689566135406494,-31.246356964111328
6,0.08293227975567181,0.0033757517230696976,0.04932643473148346,-0.6558514833450317
7,0.08424222717682521,0.006317849212791771,0.06699839979410172,-2.108128070831299
8,0.0531849822598613,0.005865071201696992,0.06335005909204483,-1.7157554626464844
9,0.060586493772765,0.008739375043660402,0.07662617415189743,-3.027568817138672
10,0.05261440740691291,0.006343239918351173,0.06585308164358139,-1.9324455261230469
11,0.041613548580143184,0.004097875207662582,0.053685735911130905,-0.9205641746520996
12,0.06444955937978294,0.0031559255439788103,0.047921087592840195,-0.5337032079696655
13,0.04759380593895912,0.005156252300366759,0.05993673577904701,-1.3936219215393066
14,0.04632115146766106,0.006460313452407718,0.06646260619163513,-1.9846174716949463
15,0.0428672574667467,0.0061696351040154696,0.06495140492916107,-1.8520197868347168
16,0.031225980828619666,0.004681843100115657,0.05733611062169075,-1.1789355278015137
17,0.045622283385859594,0.003277065698057413,0.048594702035188675,-0.562261700630188
18,0.04722665105428961,0.006016022991389036,0.0641339123249054,-1.7813451290130615
19,0.055830288471447095,0.005196762038394809,0.05993729457259178,-1.4096076488494873
20,0.05621958358420266,0.004042753134854138,0.05319633707404137,-0.8909134864807129
21,0.043138728166619934,0.005647573620080948,0.06208682432770729,-1.61234712600708
22,0.0412875623959634,0.010673078708350658,0.0868145078420639,-3.9129891395568848
23,0.050742400189240776,0.0030760668450966477,0.04697578772902489,-0.47484850883483887
24,0.03782179320438041,0.005429520970210433,0.06082947179675102,-1.5129084587097168
25,0.04012947395029995,0.007150059333071113,0.06972862035036087,-2.2957520484924316
26,0.039380030499564275,0.004157683462835848,0.05387819558382034,-0.9390783309936523
27,0.04438765046911107,0.004279531189240515,0.05462385341525078,-0.9930609464645386
28,0.05708377342671156,0.005953722866252065,0.06379351764917374,-1.7490005493164062
29,0.037673207103378244,0.004993820330128074,0.058420758694410324,-1.3130462169647217
30,0.032049950005279645,0.005178491352126002,0.05933941900730133,-1.396312952041626
31,0.032791434373292655,0.0035612231586128473,0.04947853460907936,-0.6717489957809448
32,0.030706742105798587,0.0028718605753965676,0.0455007366836071,-0.3911699056625366
33,0.030484183225780725,0.0037322676507756114,0.05068657919764519,-0.7450520992279053
34,0.03576907484481732,0.009742631344124675,0.08237709105014801,-3.4820404052734375
35,0.032003055637081466,0.003004428115673363,0.046360645443201065,-0.4273637533187866
36,0.02521809692391091,0.0032169593032449484,0.04743482917547226,-0.5164101123809814
37,0.02475365510003434,0.0046955428551882505,0.05638403818011284,-1.1739225387573242
38,0.032681692184673414,0.002962477970868349,0.04599396511912346,-0.4071608781814575
39,0.030599955055448744,0.003883937490172684,0.051554761826992035,-0.8083212375640869
40,0.03197639580402109,0.0049607555847615,0.05799957737326622,-1.292412281036377
41,0.031382585461768836,0.0030865208245813847,0.04657542705535889,-0.45661723613739014
42,0.02896041392038266,0.0029246144695207477,0.04563887417316437,-0.3879028558731079
43,0.03162472808940543,0.009305978426709771,0.08043290674686432,-3.279071807861328
44,0.050299395703607135,0.003661505877971649,0.049838606268167496,-0.7067161798477173
45,0.024305846438639693,0.002972270827740431,0.045785028487443924,-0.4049355983734131
46,0.035078151824159756,0.003648062818683684,0.04966820776462555,-0.6998294591903687
47,0.0251289712679055,0.004213198204524815,0.05326865240931511,-0.9524884223937988
48,0.028974541255997285,0.005329466890543699,0.06014158949255943,-1.4571750164031982
49,0.028453047076861065,0.003583568031899631,0.04908072575926781,-0.6693861484527588
50,0.02190677511195342,0.006742114434018731,0.06727054715156555,-2.1005635261535645
51,0.023909442281971376,0.005766588030382991,0.06245846673846245,-1.6544454097747803
52,0.022918916824791167,0.003737074206583202,0.049982331693172455,-0.7356605529785156
53,0.027675511211984687,0.003249639645218849,0.04643089324235916,-0.5189690589904785
54,0.029518235578305192,0.007430167403072119,0.07058118283748627,-2.414266586303711
55,0.02208775757915444,0.00836403970606625,0.07615038752555847,-2.8426592350006104
56,0.023911676576568022,0.0026572528295218945,0.04348084703087807,-0.2628222703933716
57,0.025950335587064426,0.0025792954838834703,0.04319079592823982,-0.2322596311569214
58,0.03545176719004909,0.005922429729253054,0.06312315911054611,-1.7233555316925049
59,0.01931648649689224,0.003474890487268567,0.04789663478732109,-0.6160695552825928
60,0.02982514061861568,0.002751666586846113,0.04382110759615898,-0.3007774353027344
61,0.02759603090170357,0.0055656456388533115,0.06125827506184578,-1.56046724319458
62,0.027422377632723913,0.004552591475658119,0.05526483803987503,-1.0998177528381348
63,0.024487347445554204,0.003135337377898395,0.04552023112773895,-0.4648091793060303
64,0.02906236259473695,0.002889151917770505,0.044457484036684036,-0.35752105712890625
65,0.027728319426791534,0.002968358574435115,0.04479857534170151,-0.39154112339019775
66,0.02720454117904107,0.002509250130970031,0.042722318321466446,-0.2039797306060791
67,0.0336862335809403,0.003031757310964167,0.044980160892009735,-0.418359637260437
68,0.026519061997532845,0.007838628254830837,0.0734722763299942,-2.5999295711517334
69,0.03192396249829067,0.002651103655807674,0.0431065559387207,-0.25339674949645996
70,0.03225897464694248,0.003143967012874782,0.04523152485489845,-0.46624279022216797
71,0.029620456095370982,0.003420437569729984,0.047231968492269516,-0.5888676643371582
72,0.02112260160760747,0.002797509776428342,0.04369605332612991,-0.31501662731170654
73,0.03169681431932582,0.0032414509914815426,0.04576855152845383,-0.5084686279296875
74,0.03363373730745581,0.004172070301137865,0.052582066506147385,-0.9251186847686768
75,0.024655231947286263,0.003763851709663868,0.04947909340262413,-0.741226077079773
76,0.023574013780388568,0.0030819085659459233,0.04477151855826378,-0.43749701976776123
77,0.03445824815167321,0.0029718675650656223,0.04436084255576134,-0.38934051990509033
78,0.025631403136584494,0.00462009001057595,0.05559629574418068,-1.1278107166290283
79,0.032927549754579864,0.002564574358984828,0.04267386347055435,-0.21407151222229004
80,0.022339838039543893,0.003507435554638505,0.04751726612448692,-0.6247327327728271
81,0.02230163968892561,0.008382965810596943,0.07700755447149277,-2.848446846008301
82,0.025931483341587916,0.00485544023104012,0.056972526013851166,-1.2333459854125977
83,0.0219834940508008,0.0030315263429656625,0.0443120039999485,-0.41334831714630127
84,0.028155193871094122,0.003481209627352655,0.047249797731637955,-0.6123151779174805
85,0.026052337139844894,0.005210242001339793,0.05893599987030029,-1.3938417434692383
86,0.025531968464040093,0.0032860643696039915,0.04566114395856857,-0.5238922834396362
87,0.03165612028290828,0.0023877646308392286,0.04126192256808281,-0.15237665176391602
88,0.022902712743315432,0.006359284510836005,0.06502644717693329,-1.9180543422698975
89,0.03190206539713674,0.003685075673274696,0.048761386424303055,-0.7015310525894165
90,0.025452480082296662,0.0026930703315883875,0.04351925104856491,-0.3157973289489746
91,0.027161524682823155,0.004187716986052692,0.05252616107463837,-0.9282675981521606
92,0.02480166032910347,0.004588660318404436,0.055166419595479965,-1.109976053237915
93,0.02119464830805858,0.002564467955380678,0.042248208075761795,-0.2072991132736206
94,0.029968640973998442,0.0037506395019590855,0.049301501363515854,-0.7310822010040283
95,0.02146227906147639,0.002656657132320106,0.042444683611392975,-0.24654340744018555
96,0.026338388574206166,0.0024056151742115617,0.041787903755903244,-0.14258968830108643
97,0.023010934961752758,0.0032340363832190633,0.045086219906806946,-0.49914026260375977
98,0.026195164666407637,0.004524145973846316,0.05469917505979538,-1.0800423622131348
99,0.020033601361016434,0.003156250109896064,0.044375911355018616,-0.4638594388961792
100,0.02431003304405345,0.0030082901939749718,0.0435323566198349,-0.39873814582824707
101,0.024338501712514296,0.002733695670031011,0.04248478263616562,-0.2789062261581421
102,0.02698615100234747,0.004486117162741721,0.05447058007121086,-1.0628809928894043
103,0.019713335825751226,0.0023490552557632327,0.04141702130436897,-0.11907327175140381
104,0.022065988172673516,0.0027920723659917712,0.042441289871931076,-0.3024238348007202
105,0.019294167972273298,0.005467850714921951,0.06001094728708267,-1.5086727142333984
106,0.02049285038891766,0.0028798875864595175,0.04267006739974022,-0.3399946689605713
107,0.027643729829125933,0.003593356814235449,0.04792774096131325,-0.6575754880905151
108,0.03515178192820814,0.0031950526172295213,0.044437505304813385,-0.4793959856033325
109,0.0246677589085367,0.002536746091209352,0.04152906686067581,-0.23554086685180664
110,0.035460977194209896,0.002990035922266543,0.04326144605875015,-0.38944029808044434
111,0.027029024644030467,0.004187933402135968,0.05242598429322243,-0.9266878366470337
112,0.01481886694414748,0.002378466073423624,0.041509248316287994,-0.1280745267868042
113,0.022163740669687588,0.003753132652491331,0.049246951937675476,-0.7301113605499268
114,0.031552907182938524,0.005852558999322355,0.06208102032542229,-1.6844401359558105
115,0.030029623717483547,0.002355875913053751,0.04131711646914482,-0.11696624755859375
116,0.018527652964823775,0.003378236433491111,0.04602851718664169,-0.5603423118591309
117,0.027362163851244584,0.006346507230773568,0.06539592146873474,-1.9097585678100586
118,0.02274440084066656,0.002365770167671144,0.04117713123559952,-0.11763989925384521
119,0.022650954106615648,0.0023185955942608416,0.04102923721075058,-0.09998059272766113
120,0.024352234788239002,0.004445409053005278,0.05397384986281395,-1.0417423248291016
121,0.03094819529602925,0.002311627904418856,0.04096275568008423,-0.09656322002410889
122,0.02066468121483922,0.0023170544882304966,0.04100252687931061,-0.09936249256134033
123,0.03267969677431716,0.0037251923931762576,0.04890071600675583,-0.7157659530639648
124,0.018963432560364406,0.005428595934063196,0.059582389891147614,-1.4892354011535645
125,0.022076577129256394,0.0028487066738307476,0.04210098832845688,-0.32360732555389404
126,0.02563894922948546,0.002349460730329156,0.03999830782413483,-0.13686394691467285
127,0.013752670234276189,0.002265546878334135,0.04049622640013695,-0.08543801307678223
128,0.01924648880958557,0.00468159990850836,0.0553777702152729,-1.1485953330993652
129,0.02056156973251038,0.0035423575900495052,0.04743284359574318,-0.6328333616256714
130,0.018368889888127644,0.0031837940914556384,0.0442294217646122,-0.4723166227340698
131,0.020019123951594036,0.0026351710548624396,0.04166295379400253,-0.23043978214263916
132,0.018631827758832112,0.003515155869536102,0.04720417037606239,-0.6204804182052612
133,0.019742388071285352,0.0024727260461077094,0.041319191455841064,-0.1603240966796875
134,0.01756233245962196,0.0025236777728423476,0.04138531535863876,-0.18159973621368408
135,0.014672900084406137,0.005216337624005973,0.05836392194032669,-1.3916561603546143
136,0.019908094882137246,0.004317485843785107,0.05301408842206001,-0.9822371006011963
137,0.026441161003377702,0.002374621166381985,0.03995253145694733,-0.15106046199798584
138,0.021575876304672822,0.0022742747678421438,0.04064268618822098,-0.07937192916870117
139,0.017459471399585407,0.00441789417527616,0.05364776402711868,-1.0277388095855713
140,0.02006309065553877,0.0028977899346500635,0.042025282979011536,-0.34377479553222656
