Variant,Uses_Domain_Weights,Seed,OOD_Fraction,Validation_Fraction,Weight_Strength,Epochs_Completed,Best_Epoch,Best_Validation_Loss,Train_RMSE,Train_MAE,Train_R2,Validation_RMSE,Validation_MAE,Validation_R2,OOD_Holdout_RMSE,OOD_Holdout_MAE,OOD_Holdout_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2,Train_Bias,Validation_Bias,OOD_Holdout_Bias,Prediction_Bias
domain_weighted,True,101,0.1,0.1,2.0,307,7,0.048457076102495195,0.002858957975952852,0.002272474579513073,0.9455050826072693,0.002695928665201933,0.0021862881258130074,0.947810173034668,0.002488910917075906,0.0021199272014200687,0.3402024507522583,0.002941232863833682,0.002465139841660857,0.4646902084350586,-0.0002734172740019858,-2.5812229068833403e-05,0.00021850205666851252,-0.0017908943118527532
