Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3,gcn3,101,202,9,12,mse,0.75,336,36,0.06603448867797851,0.003159799198154308,0.002559033688157797,0.9302074909210205,0.003163582082514683,0.002552604302763939,0.9370619058609009,0.003004884005164104,0.002557420637458563,0.44127023220062256
