,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,6.650116574746789e-06,0.0025787819944203872,0.0020602501463145018,63.04500961303711,27905.0625,0.9560173749923706
Validation,9.984330972656608e-06,0.003159799198154308,0.002559033688157797,25.291759490966797,404.658447265625,0.9302074909210205
Test,1.0008251592807937e-05,0.003163582082514683,0.002552604302763939,778.9450073242188,72695.09375,0.9370619058609009
