Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3 Residual,gcn3_residual,202,9,12,900,0.06356238335371017,0.0031000890788959886,0.0025614730548113585,0.9328203201293945,0.0034371667356731194,0.002782145980745554,0.9257055521011353,0.002776510377876121,0.0024095771368592978,0.5229707956314087
