,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,4.407244432513835e-06,0.0020993438099829753,0.0017028584843501449,39.805206298828125,10469.1669921875,0.9708513021469116
Validation,9.61055229709018e-06,0.0031000890788959886,0.0025614730548113585,25.731346130371094,415.80487060546875,0.9328203201293945
Test,1.1814115168817807e-05,0.0034371667356731194,0.002782145980745554,2389.9853515625,229090.4375,0.9257055521011353
