,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,6.9094899117772e-06,0.002628590860475856,0.0021200240589678288,35.788761138916016,5805.95947265625,0.9532188177108765
Validation,9.289929039368872e-06,0.003047938490089469,0.0023402126971632242,186.66928100585938,14754.4755859375,0.940690279006958
Test,8.434135452262126e-06,0.002904158303581629,0.0023025544360280037,740.27392578125,69525.4765625,0.9507244229316711
