Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3,gcn3,202,11,9,12,mse,0.75,310,10,0.059345395043492316,0.003016705674291765,0.002405077451840043,0.9360102415084839,0.002992038230664207,0.0023775717709213495,0.9374363422393799,0.003013793269804383,0.0026069236919283867,0.4379521608352661
