,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.729631761321798e-06,0.0027802215309794646,0.002232858445495367,142.9953155517578,58266.515625,0.949594259262085
Validation,8.762609468249138e-06,0.002960170513374042,0.0023889236617833376,38.37715148925781,1655.692626953125,0.9383862018585205
Test,8.732801688893232e-06,0.0029551314165182623,0.002350160852074623,62.25502395629883,2634.7666015625,0.9389702677726746
