,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.013545084395446e-06,0.0028308205673259206,0.002244896488264203,112.42549133300781,45393.96484375,0.9473293423652649
Validation,8.039630301936995e-06,0.0028354241837751535,0.0024021444842219353,17.099063873291016,177.52684020996094,0.9465187788009644
Test,9.382965799886733e-06,0.0030631627119509556,0.002443210920318961,579.8062744140625,52645.0859375,0.9349582195281982
