node_id,x,y
0,0.0,0.0
1,0.0,33.157017
2,0.0,64.327565
3,0.0,103.322076
4,0.0,136.899183
5,0.0,168.161288
6,0.0,212.736652
7,0.0,245.533006
8,0.0,273.292588
9,0.0,316.191689
10,0.0,346.410162
11,25.609011,225.158358
12,25.683156,363.73067
13,26.772231,261.415167
14,27.321188,299.453578
15,28.734828,326.768285
16,29.813037,55.499135
17,30.507095,123.10416
18,31.455748,154.170924
19,31.827628,89.901058
20,32.685116,17.320508
21,33.32068,192.421574
22,58.356813,312.858654
23,58.5499,237.995084
24,58.976149,276.489376
25,60.331541,346.410162
26,61.438575,31.825299
27,63.754304,171.585378
28,64.216559,139.117352
29,64.266537,68.206905
30,64.785671,203.902166
31,65.511776,109.011072
32,65.559344,0.0
33,84.724594,17.320508
34,84.889366,292.521544
35,85.977924,161.34743
36,87.825114,225.267655
37,89.217217,84.873275
38,90.187932,255.455464
39,90.381281,363.73067
40,90.638221,186.702229
41,91.679813,122.342478
42,93.373264,51.841774
43,94.802147,325.376736
44,116.524707,0.0
45,116.952382,308.996598
46,116.96921,38.399749
47,118.803447,210.286379
48,119.001212,275.205978
49,119.643578,167.77549
50,120.57104,73.764763
51,121.345728,239.696918
52,123.505774,346.410162
53,124.062235,106.729845
54,124.433328,143.43292
55,145.174966,17.320508
56,145.26837,159.513531
57,145.339275,363.73067
58,145.589454,82.93474
59,146.43087,255.156188
60,146.506101,229.433424
61,147.15511,186.978436
62,150.156608,52.978614
63,152.418245,119.888717
64,154.359532,289.649542
65,154.805479,323.64407
66,174.727461,173.893716
67,174.761446,281.496957
68,175.833288,310.312672
69,177.907306,245.748542
70,178.124457,99.74292
71,181.806724,0.0
72,181.865758,137.328054
73,182.403482,74.336492
74,182.738982,30.860582
75,184.4802,346.410162
76,185.389928,204.606335
77,204.43139,52.019576
78,204.828188,328.559036
79,207.924919,89.197572
80,207.943466,363.73067
81,209.566287,17.320508
82,209.576208,260.187175
83,211.217501,161.184805
84,213.390357,190.413918
85,213.548827,220.663328
86,215.015016,118.0944
87,215.164034,294.605291
88,235.41091,168.348688
89,236.452685,243.297067
90,237.36498,0.0
91,237.526161,98.474517
92,238.160783,137.598136
93,239.870989,39.336638
94,242.519374,74.723993
95,242.585449,280.717633
96,242.664368,206.629138
97,244.705312,346.410162
98,244.992704,312.113538
99,266.287372,262.236854
100,267.665859,90.412284
101,269.45836,54.553696
102,269.686999,363.73067
103,270.17645,291.894701
104,271.063936,190.029113
105,272.032723,117.602463
106,272.446625,332.026681
107,272.888161,17.320508
108,274.097787,230.303824
109,274.976114,152.395108
110,300.0,0.0
111,300.0,30.344912
112,300.0,72.611624
113,300.0,101.413176
114,300.0,136.846214
115,300.0,174.091522
116,300.0,208.474646
117,300.0,239.279692
118,300.0,281.979172
119,300.0,308.020719
120,300.0,346.410162
