,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.310843440995086e-06,0.002882853350587762,0.0023111384361982346,81.31375122070312,32087.4453125,0.9434107542037964
Validation,8.30730095913168e-06,0.002882238879609336,0.002267052885144949,627.8135375976562,57825.66015625,0.9531630873680115
Test,7.60742295824457e-06,0.0027581557168232127,0.002160079078748822,29.325410842895508,818.0321655273438,0.9502906799316406
