,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.706225915171672e-06,0.0027760089904702526,0.0022319057025015354,36.85790252685547,8097.97607421875,0.9478244185447693
Validation,9.539091479382478e-06,0.0030885419665891665,0.0024813958443701267,397.9443359375,36587.66015625,0.9390995502471924
Test,7.691868631809484e-06,0.00277342182723968,0.0021783318370580673,566.5269165039062,53292.0390625,0.9550610780715942
