,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2,Bias
Train,8.148434972099494e-06,0.0028545463688823647,0.002268895274028182,143.75643920898438,46334.76171875,0.9456731677055359,-1.1010310117853805e-05
Validation,7.32458602215047e-06,0.0027063972402717362,0.002181687857955694,17.70071792602539,354.10198974609375,0.9474040269851685,0.00021098327124491334
OOD_Holdout,6.4782439039845485e-06,0.0025452394590656,0.002133046742528677,5.968804836273193,21.0267276763916,0.3099997043609619,0.0005637332214973867
Prediction,7.708192242716905e-06,0.002776363132358032,0.002225116826593876,6.237515449523926,17.354900360107422,0.523021399974823,-0.0014317028690129519
