,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.187795745267067e-06,0.002681006479900238,0.0021427487954497337,45.4868049621582,5468.376953125,0.9527567625045776
Validation,8.250100108853076e-06,0.002872298749930633,0.0024143182672560215,18.95123291015625,269.4267272949219,0.9451186656951904
Test,7.82887036621105e-06,0.0027980118595551107,0.0022560248617082834,683.6635131835938,64135.39453125,0.9457310438156128
