,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.538894806202734e-06,0.0027457047922532993,0.0022004153579473495,110.1788101196289,37738.83984375,0.9508380889892578
Validation,8.815762157610152e-06,0.002969134917380844,0.0023934219498187304,33.61731719970703,1372.7562255859375,0.9380124807357788
Test,8.803611308394466e-06,0.0029670880183092756,0.002366420114412904,42.69486999511719,1705.6304931640625,0.9384754300117493
