node_id,x,y
0,0.0,0.0
1,0.0,35.880912
2,0.0,68.999341
3,0.0,104.391564
4,0.0,137.169624
5,0.0,171.941077
6,0.0,206.07222
7,0.0,243.433246
8,0.0,275.575449
9,0.0,310.554219
10,0.0,346.410162
11,28.236975,259.362198
12,29.868156,53.39682
13,29.99276,191.924296
14,30.068659,363.73067
15,30.255122,331.067813
16,30.755303,294.382553
17,31.187378,154.134388
18,31.35206,226.309961
19,31.427672,17.320508
20,31.454169,118.880502
21,32.604718,88.496745
22,57.466625,205.400073
23,57.884244,0.0
24,58.184389,140.46367
25,58.521515,102.266611
26,59.240726,34.803177
27,59.501238,346.410162
28,60.519394,240.952662
29,60.532672,70.372419
30,60.974849,310.940633
31,62.473837,174.436775
32,62.505564,274.476815
33,87.438282,85.086456
34,87.580228,153.209218
35,87.823424,53.581534
36,88.244809,17.320508
37,89.059318,328.503642
38,89.682373,363.73067
39,90.561599,262.037962
40,90.804953,294.604154
41,91.275451,191.630957
42,91.484624,225.176975
43,92.642433,123.63024
44,117.352514,105.337457
45,117.80711,346.410162
46,118.611931,69.960538
47,118.781444,242.882152
48,118.949613,0.0
49,118.968704,279.253679
50,120.654351,32.236899
51,120.721158,175.57837
52,121.876388,208.426232
53,122.311812,309.860519
54,122.55886,139.34882
55,147.759746,363.73067
56,148.099007,89.005922
57,148.437263,192.246845
58,148.513172,294.871126
59,148.697604,260.208183
60,148.726873,17.320508
61,150.270135,121.641702
62,150.928396,227.574572
63,151.158903,328.361405
64,152.140742,53.156558
65,152.261048,153.704714
66,178.026844,138.016072
67,178.081387,70.934785
68,179.502326,310.619952
69,179.616098,208.427071
70,180.1487,33.374596
71,180.334415,0.0
72,181.267179,171.458282
73,181.858405,276.79453
74,182.112782,245.092167
75,182.203071,106.442922
76,182.278166,346.410162
77,207.847369,85.941373
78,208.163268,294.075834
79,208.956048,226.606277
80,209.361156,330.123991
81,210.084944,191.786259
82,210.211982,363.73067
83,211.046388,123.818601
84,211.201409,17.320508
85,211.962764,258.865833
86,211.98318,52.019959
87,212.185758,156.273545
88,238.189145,34.070089
89,238.495239,346.410162
90,238.84437,278.434321
91,239.012383,171.549456
92,239.961328,209.828793
93,240.012795,245.167701
94,240.308791,313.965657
95,240.704382,71.049588
96,240.891158,137.817833
97,240.978305,105.92939
98,241.923034,0.0
99,267.410361,17.320508
100,268.031277,293.817548
101,269.304122,258.689448
102,270.409208,88.143981
103,270.724256,154.818647
104,270.799503,50.271736
105,271.037487,119.233033
106,271.173878,363.73067
107,271.266658,227.642262
108,271.345403,329.528828
109,272.317217,192.724641
110,300.0,0.0
111,300.0,35.102037
112,300.0,69.061812
113,300.0,104.162329
114,300.0,139.319538
115,300.0,175.107903
116,300.0,209.613176
117,300.0,243.897089
118,300.0,275.198268
119,300.0,310.332681
120,300.0,346.410162
