,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,5.06424385093851e-06,0.0022503874890646078,0.0017980828415602446,28.430530548095703,7632.857421875,0.9665060639381409
Validation,9.71309418673627e-06,0.003116583736519247,0.002601329004392028,28.1329345703125,442.88140869140625,0.9321035146713257
Test,1.0450490663060918e-05,0.003232721866022643,0.002612696960568428,877.04296875,81587.046875,0.9342808723449707
