epoch,train_loss,val_loss,val_mae,val_r2
1,1.0298129982418485,0.8472118079662323,0.9205549955368042,-397.1388244628906
2,0.6009069714281294,0.24182722717523575,0.4911448657512665,-113.3508071899414
3,0.2096322468585438,0.019901269348338246,0.11904627829790115,-7.948866844177246
4,0.1305705284078916,0.050912411883473396,0.21951118111610413,-23.374610900878906
5,0.09483053038517635,0.031841340474784374,0.16938349604606628,-14.311102867126465
6,0.07797930306858486,0.005369637394323945,0.06568828970193863,-1.5480008125305176
7,0.08999783173203468,0.02430608542636037,0.14591272175312042,-10.710946083068848
8,0.07076709489855501,0.038695476949214935,0.1895652711391449,-17.55454444885254
9,0.08422921597957611,0.00422556244302541,0.05434758588671684,-0.9673044681549072
10,0.0604458772059944,0.005017192917875946,0.0639505460858345,-1.3895697593688965
11,0.06874167256885105,0.026255578733980656,0.15348945558071136,-11.616167068481445
12,0.05671569974058204,0.005302418256178498,0.06662517786026001,-1.5435163974761963
13,0.049507934807075396,0.016253676265478134,0.11905170977115631,-6.832669258117676
14,0.07206582174532944,0.019273713696748018,0.1299320012331009,-8.262051582336426
15,0.052112938111854926,0.004283750778995454,0.05858054384589195,-1.0527589321136475
16,0.04631291888654232,0.021565092261880636,0.1398591846227646,-9.329516410827637
17,0.04401707721667157,0.005362519179470837,0.06729554384946823,-1.5814790725708008
18,0.040518844914105207,0.0028214380145072937,0.04369281604886055,-0.32348179817199707
19,0.04491026120053397,0.01374055352061987,0.10914330184459686,-5.600324630737305
20,0.05036065292855104,0.01472878735512495,0.11404774338006973,-6.05224609375
21,0.047450806842082076,0.005028712213970721,0.06432339549064636,-1.4132201671600342
22,0.04215602856129408,0.006360529689118266,0.07202210277318954,-2.0420045852661133
23,0.04728564588973919,0.0076387336011976,0.0792049914598465,-2.637788772583008
24,0.03936140715248055,0.013797434512525797,0.11191525310277939,-5.545923233032227
25,0.04030810068878862,0.005292734131217003,0.06398211419582367,-1.519493579864502
26,0.02799490549498134,0.005119719542562962,0.06271110475063324,-1.4370241165161133
27,0.04298562080495887,0.003789634327404201,0.052623551338911057,-0.8070690631866455
28,0.04779771384265688,0.017833853140473366,0.12898892164230347,-7.455888748168945
29,0.0340631537967258,0.0021756088826805353,0.03714326396584511,-0.005447030067443848
30,0.029509195126593113,0.0039263381622731686,0.05381154641509056,-0.8732407093048096
31,0.031553101208474904,0.013602329418063164,0.11124172061681747,-5.462528228759766
32,0.033276649502416454,0.0018894131062552333,0.035890042781829834,0.09885585308074951
33,0.03523467967493667,0.0025125120882876217,0.042782094329595566,-0.20085406303405762
34,0.03145060067375501,0.007303709397092462,0.07801292836666107,-2.4812145233154297
35,0.033037451509800225,0.0069595209788531065,0.07592745870351791,-2.3160061836242676
36,0.023154473760061793,0.0028931820997968316,0.045697666704654694,-0.3819822072982788
37,0.02710647653374407,0.007036997238174081,0.07640088349580765,-2.345836639404297
38,0.024673657802244026,0.006349972216412425,0.07155076414346695,-2.0225276947021484
39,0.035794617504709296,0.002929924405179918,0.04610497131943703,-0.4005824327468872
40,0.025112394243478775,0.006075756624341011,0.06986646354198456,-1.8870666027069092
41,0.024791550408634875,0.002250446821562946,0.03940476104617119,-0.07301270961761475
42,0.02638098763095008,0.0078114354982972145,0.08175183832645416,-2.704124927520752
43,0.024547854024502967,0.006098373560234904,0.07058583945035934,-1.893394947052002
44,0.024968056784321863,0.0036548548378050327,0.050559356808662415,-0.7353023290634155
45,0.023383692010409303,0.0020240015001036227,0.03686095401644707,0.03473883867263794
46,0.024408871204488806,0.0025742645375430584,0.04358500987291336,-0.2102363109588623
47,0.02589930224025415,0.012100746389478445,0.10517638176679611,-4.730949878692627
