,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.70082806411665e-06,0.0027750365878879235,0.0022253645583987236,95.90625762939453,43883.953125,0.949782133102417
Validation,9.083243639906868e-06,0.0030138420064606685,0.0023713354021310806,45.27561950683594,1991.0428466796875,0.9361317157745361
Test,8.71490192366764e-06,0.002952101272596799,0.0023817867040634155,59.29802322387695,2253.16259765625,0.9390953779220581
