,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.350376108661294e-06,0.0027111577063426784,0.0021780040115118027,30.247182846069336,2938.105224609375,0.9502337574958801
Validation,9.642786608310416e-06,0.003105283659878823,0.0024199923500418663,296.9358215332031,26651.802734375,0.9384375214576721
Test,8.013382284843829e-06,0.002830791812345766,0.00223149242810905,450.6872253417969,41320.90234375,0.9531826376914978
