,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.562981409137137e-06,0.0027500875275411033,0.0022097586188465357,32.57685852050781,3905.466796875,0.9487943053245544
Validation,9.557181329000741e-06,0.0030914691214697166,0.002447303384542465,109.7273941040039,7567.1640625,0.9389840364456177
Test,7.812965122866444e-06,0.0027951681743441565,0.002156938659027219,446.6763000488281,40983.96484375,0.9543535709381104
