Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-3,gcn3,11,11,9,12,mse,0.75,310,10,0.058492362424731256,0.0029949464336323176,0.002368586603552103,0.9369300603866577,0.002928996066616436,0.0023470900487154722,0.9400449991226196,0.0030421582876202793,0.002696534153074026,0.4273226857185364
