,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.985358363133855e-06,0.002997558733892274,0.00240144319832325,82.08651733398438,38113.02734375,0.9388179183006287
Validation,8.036065082706045e-06,0.0028347954216673284,0.0022469712421298027,581.5348510742188,52586.0546875,0.9546923637390137
Test,8.75234036357142e-06,0.002958435458746974,0.002342715859413147,49.5915641784668,1706.60595703125,0.9428094625473022
