,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2,Bias
Train,7.666122655791696e-06,0.002768776382410052,0.0021913843229413033,104.38287353515625,48685.58984375,0.9488887786865234,-0.0004237702814862132
Validation,7.662392818019725e-06,0.0027681027470127847,0.0022706137970089912,19.756561279296875,364.99078369140625,0.9449783563613892,-0.00013286768808029592
OOD_Holdout,6.166027105791727e-06,0.0024831486274066897,0.0021227675024420023,5.881165027618408,19.292861938476562,0.343254029750824,0.00012266026169527322
Prediction,9.977200534194708e-06,0.0031586706910019455,0.0026548129972070456,7.376981735229492,19.12627601623535,0.38261646032333374,-0.0019289653282612562
