,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.031204859231366e-06,0.0026516419176109292,0.002108622808009386,49.1917724609375,13219.2646484375,0.9537859559059143
Validation,8.355284080607817e-06,0.0028905508265048407,0.002475970657542348,18.7625675201416,235.62106323242188,0.9444189667701721
Test,7.797835678502452e-06,0.002792460506166999,0.002250298159196973,620.821533203125,58723.078125,0.9459461569786072
