,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,0.00013882594066672027,0.011782442050216935,0.010545955039560795,376.5912780761719,116371.484375,0.06006884574890137
Validation,0.0001440423948224634,0.012001766320940572,0.010492866858839989,5399.376953125,517596.9375,0.08038932085037231
Test,0.0001606834848644212,0.012676098960816817,0.011433925479650497,6731.57568359375,644481.125,0.06122332811355591
