Architecture,Architecture_Key,Seed,Input_Dim,Graph_Feature_Dim,Epochs_Completed,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2
GCN-2 Control (Best Prior),gcn2_control,202,9,12,900,0.06574427247047425,0.0031528478669744704,0.0025912350974977016,0.9305142760276794,0.003129022581360993,0.0024679838679730892,0.9384294748306274,0.0030883489329783403,0.002663776744157076,0.40980011224746704
