Architecture,Architecture_Key,Seed,Split_Seed,Input_Dim,Graph_Feature_Dim,Loss_Name,Huber_Beta,Epochs_Completed,Best_Epoch,Best_Val_Loss,Validation_RMSE,Validation_MAE,Validation_R2,Test_RMSE,Test_MAE,Test_R2,Prediction_RMSE,Prediction_MAE,Prediction_R2,Output_Dir
GCN-3,gcn3,11,73,9,12,mse,0.75,328,28,0.054225482046604156,0.002872298749930633,0.0024143182672560215,0.9451186656951904,0.0027980118595551107,0.0022560248617082834,0.9457310438156128,0.00323572490346466,0.0028054495342075825,0.3521274924278259,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_73/per_model/member_seed_11
GCN-3,gcn3,42,73,9,12,mse,0.75,350,112,0.05413689821958542,0.002869951779448952,0.002378382720053196,0.9452083110809326,0.0030739994469670745,0.002519336063414812,0.9344971776008606,0.002638277557767663,0.002230682410299778,0.5692876577377319,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_73/per_model/member_seed_42
GCN-3,gcn3,73,73,9,12,mse,0.75,313,13,0.053638918101787565,0.0028567216647278943,0.002375124953687191,0.9457123279571533,0.0028036145062909643,0.0022689164616167545,0.9455134868621826,0.0029266275939290975,0.0024556517601013184,0.4699934124946594,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_73/per_model/member_seed_73
GCN-3,gcn3,101,73,9,12,mse,0.75,338,38,0.0539497908949852,0.0028649879637088725,0.0023972915951162577,0.945397675037384,0.0029219320459290604,0.0023433705791831017,0.9408175945281982,0.0030359465070027257,0.002510234946385026,0.42965900897979736,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_73/per_model/member_seed_101
GCN-3,gcn3,202,73,9,12,mse,0.75,332,32,0.05491680711507797,0.0028905508265048407,0.002475970657542348,0.9444189667701721,0.002792460506166999,0.002250298159196973,0.9459461569786072,0.0032161240726375382,0.002614067168906331,0.3599528670310974,/content/drive/MyDrive/gnn_prototype_outputs/gcn3_ensemble_multi_split/run_resumable_v1/per_split/split_seed_73/per_model/member_seed_202
