,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.025568265817128e-06,0.002650578854857393,0.002116158604621887,68.47875213623047,24912.251953125,0.9535341858863831
Validation,9.71388362813741e-06,0.003116710385669065,0.002566229784861207,29.111282348632812,685.5465698242188,0.9320980310440063
Test,9.90680928225629e-06,0.0031475084244932993,0.0025624465197324753,714.7443237304688,65358.6015625,0.9376998543739319
