,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Validation,9.231140211340971e-06,0.003038279152964877,0.0023466141428798437,38.39851760864258,842.6019897460938,0.9410655498504639
Test,8.070418516581412e-06,0.002840848203720398,0.002246634569019079,880.31103515625,84244.4375,0.9528493881225586
Prediction,9.658052476879675e-06,0.0031077407351450146,0.002694678958505392,7.433675289154053,17.66609764099121,0.40236514806747437
