node_id,x,y
0,0.0,0.0
1,0.0,37.298
2,0.0,77.403244
3,0.0,111.597357
4,0.0,138.993259
5,0.0,180.135078
6,0.0,203.675929
7,0.0,247.387708
8,0.0,283.957402
9,0.0,309.582947
10,0.0,346.410162
11,23.93241,17.320508
12,24.589451,81.481314
13,25.146555,186.38894
14,25.307961,53.996869
15,30.537176,255.962558
16,30.774206,363.73067
17,32.373138,296.113679
18,34.060579,160.329313
19,35.792491,228.388198
20,37.28525,120.376376
21,37.378511,329.259862
22,52.094682,136.027743
23,55.541846,33.368554
24,57.880097,242.364042
25,60.11093,205.205149
26,61.191652,0.0
27,63.112803,280.205491
28,63.386726,77.079588
29,63.539876,177.887179
30,63.671175,100.318059
31,64.310919,311.964168
32,68.031706,346.410162
33,82.066097,155.487697
34,85.654634,295.078182
35,85.977875,94.74394
36,89.120117,50.309427
37,89.708994,197.672791
38,91.026708,227.652051
39,92.544149,321.191874
40,93.108142,125.233492
41,94.437301,363.73067
42,95.605347,255.739117
43,97.878188,17.320508
44,116.145183,237.556785
45,119.663387,0.0
46,119.950887,165.327293
47,121.528559,133.694425
48,121.544276,214.545619
49,122.275212,72.829697
50,124.289534,103.888985
51,125.774818,280.759753
52,126.164227,346.410162
53,126.603955,318.766238
54,127.964052,41.527744
55,141.895474,254.601478
56,141.918425,17.320508
57,142.077607,184.923345
58,142.376892,301.261948
59,142.582347,327.859945
60,147.857543,92.780558
61,150.690164,113.669665
62,155.483892,50.387323
63,156.45443,219.162156
64,157.031411,363.73067
65,158.107733,156.777924
66,172.79351,237.40052
67,173.718433,208.685416
68,177.099009,346.410162
69,177.717259,140.240334
70,178.196561,102.890044
71,178.945888,67.299524
72,179.137886,27.648176
73,181.539088,0.0
74,184.074618,176.191115
75,185.463111,313.171552
76,188.131697,274.174292
77,202.270576,326.302206
78,205.365392,286.709081
79,205.420044,79.711128
80,207.084722,163.715216
81,209.789596,17.320508
82,210.769666,124.616684
83,211.427983,363.73067
84,212.395673,219.794806
85,214.075627,256.470952
86,215.03877,44.198602
87,216.415193,195.933029
88,232.767746,180.006153
89,234.334158,0.0
90,234.641796,138.298855
91,235.060671,30.421126
92,235.364631,310.55606
93,236.468175,270.495026
94,241.060693,199.942306
95,242.366665,100.732206
96,243.215869,346.410162
97,244.542715,64.326373
98,244.671983,246.305083
99,262.478527,363.73067
100,265.863265,17.320508
101,266.297056,330.769165
102,266.857986,223.103123
103,268.343544,52.895109
104,269.962278,83.96384
105,269.979088,255.424115
106,270.510063,116.204889
107,272.206527,298.926088
108,272.685663,188.671376
109,272.849925,160.098331
110,300.0,0.0
111,300.0,36.150053
112,300.0,69.87419
113,300.0,101.157047
114,300.0,144.353442
115,300.0,174.593771
116,300.0,213.639804
117,300.0,234.306437
118,300.0,273.794251
119,300.0,308.01845
120,300.0,346.410162
