,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,8.33154444990214e-06,0.0028864414856189513,0.0023006789851933718,66.46096801757812,22788.53515625,0.9432697892189026
Validation,8.374644494324457e-06,0.0028938978030200817,0.0022600539959967136,465.7149658203125,43079.3828125,0.9527834057807922
Test,7.485723926947685e-06,0.0027360051036041007,0.0021751003805547953,29.00348663330078,749.5933227539062,0.9510859251022339
