,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,5.6949397730932105e-06,0.002386407294049616,0.001926896977238357,44.85496139526367,10508.8994140625,0.9623347520828247
Validation,9.744623639562633e-06,0.00312163797381481,0.0025137269403785467,26.788423538208008,400.2779541015625,0.9318830966949463
Test,1.097815311368322e-05,0.003313329611385384,0.0027387216687202454,1431.641357421875,135872.25,0.9309625625610352
