,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Train,7.563010512967594e-06,0.0027500928189731332,0.002209789352491498,32.77088165283203,4042.7685546875,0.9487940669059753
Validation,9.551530638418626e-06,0.003090555069630474,0.002447420498356223,103.34082794189453,6916.154296875,0.9390200972557068
Test,7.813394404365681e-06,0.0027952449632126486,0.002156565897166729,440.44366455078125,40370.01953125,0.9543510675430298
