,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2
Validation,8.062067536229733e-06,0.0028393780192552264,0.002296566730365157,463.0658264160156,40860.17578125,0.9545457363128662
Test,7.284647381311515e-06,0.0026990085923004237,0.0021710917353630066,33.317848205566406,809.7095336914062,0.9523998498916626
Prediction,7.74495583755197e-06,0.0027829760756341347,0.0023136974778026342,6.428957462310791,16.749296188354492,0.5207464694976807
