,MSE,RMSE,MAE,Mean Relative Error (%),Max Relative Error (%),R2,Bias
Train,8.48242507345276e-06,0.002912460312768701,0.0023168600164353848,102.45227813720703,22739.169921875,0.9434463977813721,-0.00037388817872852087
Validation,7.151848876674194e-06,0.0026742940894139136,0.002157271374017,17.968162536621094,370.60693359375,0.9486443996429443,-0.00018222315702587366
OOD_Holdout,6.141008725535357e-06,0.0024781058745613265,0.002100506331771612,5.757755756378174,16.937368392944336,0.3459187150001526,-0.00024589739041402936
Prediction,1.0331495104765054e-05,0.003214264317812873,0.0028016576543450356,7.712292671203613,17.86249351501465,0.36069291830062866,-0.0022617909125983715
