node_id,x,y
0,0.0,0.0
1,0.0,43.033839
2,0.0,77.176785
3,0.0,101.307963
4,0.0,136.119456
5,0.0,178.135372
6,0.0,213.205937
7,0.0,237.724922
8,0.0,277.170541
9,0.0,306.20276
10,0.0,346.410162
11,22.656489,157.807195
12,22.927221,227.376545
13,23.678006,332.82207
14,25.652825,258.593942
15,26.04926,192.190444
16,26.652886,17.320508
17,29.94692,292.957638
18,30.469003,128.130771
19,33.616732,363.73067
20,35.466825,52.724363
21,35.608087,83.323398
22,51.508538,66.002493
23,53.069042,32.343824
24,53.621465,346.410162
25,60.47319,242.048969
26,61.696858,317.607163
27,62.63147,139.539471
28,63.601089,178.981621
29,65.133457,284.096639
30,66.212332,112.133875
31,67.489226,0.0
32,68.412717,203.773317
33,82.510689,58.727861
34,82.86789,363.73067
35,83.477773,332.715091
36,85.819433,223.398762
37,86.925234,17.320508
38,90.165499,254.497717
39,92.397695,158.061717
40,94.539402,285.828485
41,95.357649,93.20514
42,96.279005,192.255874
43,96.281064,116.818148
44,111.801258,346.410162
45,119.563967,147.124103
46,119.978424,240.469967
47,121.182273,317.292388
48,122.432443,204.632848
49,122.437042,68.18348
50,123.254091,284.01118
51,123.760432,0.0
52,124.935513,174.55728
53,126.640577,33.642183
54,127.895206,99.411387
55,143.66451,363.73067
56,146.390886,59.776784
57,146.962979,297.898033
58,147.185585,233.611479
59,150.26332,335.097654
60,151.281578,17.320508
61,152.030833,150.554787
62,153.440125,126.228417
63,154.625631,77.855529
64,155.797256,266.104066
65,157.951783,185.51914
66,171.56413,73.133762
67,172.515713,168.637887
68,175.060608,311.271343
69,175.740231,138.211944
70,178.319013,244.903861
71,181.902198,281.182498
72,184.259848,0.0
73,184.768917,29.19959
74,186.061822,97.601906
75,187.195723,346.410162
76,187.716374,213.531055
77,201.430122,60.015168
78,203.608619,294.231755
79,204.26515,223.062884
80,210.004874,260.928975
81,210.844813,197.356602
82,211.946734,150.693252
83,212.111299,363.73067
84,217.015302,128.261913
85,217.063573,327.000502
86,217.220397,17.320508
87,217.962986,92.693017
88,232.864457,346.410162
89,236.450098,199.239268
90,238.077285,100.813289
91,242.089782,165.16704
92,242.469123,237.042854
93,242.576999,282.494885
94,245.079585,305.916977
95,245.090022,0.0
96,246.842946,66.738136
97,248.477027,130.110918
98,248.595249,28.335514
99,261.598147,334.794141
100,264.019659,262.542618
101,264.527689,363.73067
102,264.540853,197.82821
103,268.175114,296.257097
104,270.398977,50.599168
105,271.00942,17.320508
106,271.782773,161.851404
107,272.684987,221.956938
108,273.090099,81.305003
109,277.686054,115.87068
110,300.0,0.0
111,300.0,29.047996
112,300.0,65.339277
113,300.0,99.683205
114,300.0,134.100854
115,300.0,176.882523
116,300.0,210.723852
117,300.0,235.6193
118,300.0,269.105683
119,300.0,314.143377
120,300.0,346.410162
